"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-10-22,"Ontario_5plus",12640563,0,12201344,7582346,14113455,.8956,.8645,.5372
2022-10-22,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-23,"05-11yrs",494242,0,368216,34997,1075423,.4596,.3424,.0325
2022-10-23,"12-17yrs",780029,0,728177,166619,961857,.8110,.7571,.1732
2022-10-23,"18-29yrs",2168485,0,2086927,946574,2454802,.8834,.8501,.3856
2022-10-23,"30-39yrs",1902912,0,1844333,991149,2077137,.9161,.8879,.4772
2022-10-23,"40-49yrs",1711592,0,1673732,1021222,1855340,.9225,.9021,.5504
2022-10-23,"50-59yrs",1812394,0,1781198,1244693,2019276,.8975,.8821,.6164
2022-10-23,"60-69yrs",1809978,0,1782119,1439624,1813493,.9981,.9827,.7938
2022-10-23,"70-79yrs",1227602,0,1212505,1077425,1181151,.9999,.9999,.9122
2022-10-23,"80+",733416,0,724316,661900,674976,.9999,.9999,.9806
2022-10-23,"Adults_18plus",11366379,0,11105130,7382587,12076175,.9412,.9196,.6113
2022-10-23,"Ontario_12plus",12146408,0,11833307,7549206,13038032,.9316,.9076,.5790
2022-10-23,"Ontario_5plus",12640650,0,12201523,7584203,14113455,.8956,.8645,.5374
2022-10-23,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-24,"05-11yrs",494292,0,368308,35243,1075423,.4596,.3425,.0328
2022-10-24,"12-17yrs",780036,0,728192,166875,961857,.8110,.7571,.1735
2022-10-24,"18-29yrs",2168506,0,2086947,946677,2454802,.8834,.8501,.3856
2022-10-24,"30-39yrs",1902929,0,1844350,991227,2077137,.9161,.8879,.4772
2022-10-24,"40-49yrs",1711601,0,1673733,1021292,1855340,.9225,.9021,.5505
2022-10-24,"50-59yrs",1812407,0,1781197,1244759,2019276,.8976,.8821,.6164
2022-10-24,"60-69yrs",1809964,0,1782097,1439682,1813493,.9981,.9827,.7939
2022-10-24,"70-79yrs",1227544,0,1212438,1077406,1181151,.9999,.9999,.9122
2022-10-24,"80+",733240,0,724140,661758,674976,.9999,.9999,.9804
2022-10-24,"Adults_18plus",11366191,0,11104902,7382801,12076175,.9412,.9196,.6114
2022-10-24,"Ontario_12plus",12146227,0,11833094,7549676,13038032,.9316,.9076,.5791
2022-10-24,"Ontario_5plus",12640519,0,12201402,7584919,14113455,.8956,.8645,.5374
2022-10-24,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-25,"05-11yrs",494363,0,368457,35512,1075423,.4597,.3426,.0330
2022-10-25,"12-17yrs",780046,0,728217,167183,961857,.8110,.7571,.1738
2022-10-25,"18-29yrs",2168562,0,2086985,946888,2454802,.8834,.8502,.3857
2022-10-25,"30-39yrs",1902982,0,1844373,991405,2077137,.9162,.8879,.4773
2022-10-25,"40-49yrs",1711634,0,1673742,1021441,1855340,.9225,.9021,.5505
2022-10-25,"50-59yrs",1812427,0,1781213,1244919,2019276,.8976,.8821,.6165
2022-10-25,"60-69yrs",1809967,0,1782081,1439892,1813493,.9981,.9827,.7940
2022-10-25,"70-79yrs",1227498,0,1212373,1077546,1181151,.9999,.9999,.9123
2022-10-25,"80+",733049,0,723943,661653,674976,.9999,.9999,.9803
2022-10-25,"Adults_18plus",11366119,0,11104710,7383744,12076175,.9412,.9196,.6114
2022-10-25,"Ontario_12plus",12146165,0,11832927,7550927,13038032,.9316,.9076,.5791
2022-10-25,"Ontario_5plus",12640528,0,12201384,7586439,14113455,.8956,.8645,.5375
2022-10-25,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-26,"05-11yrs",494445,0,368647,35835,1075423,.4598,.3428,.0333
2022-10-26,"12-17yrs",780051,0,728243,167456,961857,.8110,.7571,.1741
2022-10-26,"18-29yrs",2168645,0,2087020,947166,2454802,.8834,.8502,.3858
2022-10-26,"30-39yrs",1903049,0,1844403,991644,2077137,.9162,.8880,.4774
2022-10-26,"40-49yrs",1711675,0,1673751,1021639,1855340,.9226,.9021,.5506
2022-10-26,"50-59yrs",1812448,0,1781207,1245139,2019276,.8976,.8821,.6166
2022-10-26,"60-69yrs",1809949,0,1782048,1440122,1813493,.9980,.9827,.7941
2022-10-26,"70-79yrs",1227477,0,1212329,1077699,1181151,.9999,.9999,.9124
2022-10-26,"80+",732883,0,723769,661580,674976,.9999,.9999,.9802
2022-10-26,"Adults_18plus",11366126,0,11104527,7384989,12076175,.9412,.9195,.6115
2022-10-26,"Ontario_12plus",12146177,0,11832770,7552445,13038032,.9316,.9076,.5793
2022-10-26,"Ontario_5plus",12640622,0,12201417,7588280,14113455,.8956,.8645,.5377
2022-10-26,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-27,"05-11yrs",494521,0,368853,36213,1075423,.4598,.3430,.0337
2022-10-27,"12-17yrs",780065,0,728274,167775,961857,.8110,.7572,.1744
2022-10-27,"18-29yrs",2168709,0,2087066,947455,2454802,.8835,.8502,.3860
2022-10-27,"30-39yrs",1903120,0,1844440,991868,2077137,.9162,.8880,.4775
2022-10-27,"40-49yrs",1711706,0,1673765,1021829,1855340,.9226,.9021,.5508
2022-10-27,"50-59yrs",1812472,0,1781212,1245347,2019276,.8976,.8821,.6167
2022-10-27,"60-69yrs",1809966,0,1782044,1440371,1813493,.9981,.9827,.7943
2022-10-27,"70-79yrs",1227446,0,1212278,1077824,1181151,.9999,.9999,.9125
2022-10-27,"80+",732717,0,723592,661487,674976,.9999,.9999,.9800
2022-10-27,"Adults_18plus",11366136,0,11104397,7386181,12076175,.9412,.9195,.6116
2022-10-27,"Ontario_12plus",12146201,0,11832671,7553956,13038032,.9316,.9076,.5794
2022-10-27,"Ontario_5plus",12640722,0,12201524,7590169,14113455,.8957,.8645,.5378
2022-10-27,"Undisclosed_or_missing",1480,0,407,40,0,.0000,.0000,.0000
2022-10-28,"05-11yrs",494609,0,369050,36548,1075423,.4599,.3432,.0340
2022-10-28,"12-17yrs",780077,0,728293,168061,961857,.8110,.7572,.1747
2022-10-28,"18-29yrs",2168784,0,2087108,947727,2454802,.8835,.8502,.3861
2022-10-28,"30-39yrs",1903187,0,1844477,992076,2077137,.9163,.8880,.4776
2022-10-28,"40-49yrs",1711739,0,1673784,1022008,1855340,.9226,.9021,.5508
2022-10-28,"50-59yrs",1812493,0,1781221,1245542,2019276,.8976,.8821,.6168
2022-10-28,"60-69yrs",1809976,0,1782022,1440638,1813493,.9981,.9826,.7944
2022-10-28,"70-79yrs",1227418,0,1212227,1077969,1181151,.9999,.9999,.9126
2022-10-28,"80+",732523,0,723394,661384,674976,.9999,.9999,.9799
2022-10-28,"Adults_18plus",11366120,0,11104233,7387344,12076175,.9412,.9195,.6117
2022-10-28,"Ontario_12plus",12146197,0,11832526,7555405,13038032,.9316,.9075,.5795
2022-10-28,"Ontario_5plus",12640806,0,12201576,7591953,14113455,.8957,.8645,.5379
2022-10-28,"Undisclosed_or_missing",1480,0,407,41,0,.0000,.0000,.0000
2022-10-29,"05-11yrs",494748,0,369287,36927,1075423,.4600,.3434,.0343
2022-10-29,"12-17yrs",780099,0,728318,168448,961857,.8110,.7572,.1751
2022-10-29,"18-29yrs",2168860,0,2087140,948001,2454802,.8835,.8502,.3862
2022-10-29,"30-39yrs",1903254,0,1844517,992320,2077137,.9163,.8880,.4777
2022-10-29,"40-49yrs",1711770,0,1673809,1022207,1855340,.9226,.9022,.5510
2022-10-29,"50-59yrs",1812508,0,1781224,1245752,2019276,.8976,.8821,.6169
2022-10-29,"60-69yrs",1809995,0,1782011,1440863,1813493,.9981,.9826,.7945
2022-10-29,"70-79yrs",1227378,0,1212166,1078082,1181151,.9999,.9999,.9127
2022-10-29,"80+",732327,0,723188,661269,674976,.9999,.9999,.9797
2022-10-29,"Adults_18plus",11366092,0,11104055,7388494,12076175,.9412,.9195,.6118
2022-10-29,"Ontario_12plus",12146191,0,11832373,7556942,13038032,.9316,.9075,.5796
2022-10-29,"Ontario_5plus",12640939,0,12201660,7593869,14113455,.8957,.8645,.5381
2022-10-29,"Undisclosed_or_missing",1480,0,407,41,0,.0000,.0000,.0000
2022-10-30,"05-11yrs",494929,0,369657,37582,1075423,.4602,.3437,.0349
2022-10-30,"12-17yrs",780126,0,728371,168881,961857,.8111,.7573,.1756
2022-10-30,"18-29yrs",2168892,0,2087160,948192,2454802,.8835,.8502,.3863
2022-10-30,"30-39yrs",1903294,0,1844537,992482,2077137,.9163,.8880,.4778
2022-10-30,"40-49yrs",1711795,0,1673821,1022356,1855340,.9226,.9022,.5510
2022-10-30,"50-59yrs",1812527,0,1781230,1245900,2019276,.8976,.8821,.6170
2022-10-30,"60-69yrs",1809978,0,1781982,1440973,1813493,.9981,.9826,.7946
