"Date","PHU ID","PHU name","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-12-08,2263,"TIMISKAMING","30-39yrs",3020,,2875,,3767,.8017,.7632,
2021-12-08,2265,"WATERLOO REGION","30-39yrs",77783,,75153,,87351,.8905,.8604,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","30-39yrs",36959,,35784,,41744,.8854,.8572,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","30-39yrs",44556,,42212,,48880,.9115,.8636,
2021-12-08,2270,"YORK REGION","30-39yrs",130264,,126500,,148115,.8795,.8541,
2021-12-08,3895,"TORONTO","30-39yrs",445355,,430332,,520994,.8548,.8260,
2021-12-08,4913,"SOUTHWESTERN","30-39yrs",22217,,21364,,26777,.8297,.7978,
2021-12-08,5183,"HURON PERTH","30-39yrs",13502,,12997,,16402,.8232,.7924,
2021-12-08,9999,"UNKNOWN","30-39yrs",3935,,2378,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","40-49yrs",10748,,10303,,12384,.8679,.8320,
2021-12-08,2227,"BRANT COUNTY","40-49yrs",16763,,16245,,19010,.8818,.8546,
2021-12-08,2230,"DURHAM REGION","40-49yrs",86455,,84401,,94098,.9188,.8969,
2021-12-08,2233,"GREY BRUCE","40-49yrs",14883,,14487,,17789,.8366,.8144,
2021-12-08,2234,"HALDIMAND-NORFOLK","40-49yrs",10931,,10561,,13113,.8336,.8054,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","40-49yrs",16009,,15494,,19116,.8375,.8105,
2021-12-08,2236,"HALTON REGION","40-49yrs",83922,,82481,,91657,.9156,.8999,
2021-12-08,2237,"CITY OF HAMILTON","40-49yrs",61439,,59540,,70959,.8658,.8391,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","40-49yrs",15317,,14734,,18728,.8179,.7867,
2021-12-08,2240,"CHATHAM-KENT","40-49yrs",9968,,9547,,11757,.8478,.8120,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","40-49yrs",21324,,20627,,23716,.8991,.8698,
2021-12-08,2242,"LAMBTON COUNTY","40-49yrs",11940,,11599,,14394,.8295,.8058,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","40-49yrs",18028,,17564,,19842,.9086,.8852,
2021-12-08,2244,"MIDDLESEX-LONDON","40-49yrs",55900,,54397,,60902,.9179,.8932,
2021-12-08,2246,"NIAGARA REGION","40-49yrs",47857,,46335,,55219,.8667,.8391,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","40-49yrs",11933,,11523,,14193,.8408,.8119,
2021-12-08,2249,"NORTHWESTERN","40-49yrs",9009,,8551,,9209,.9783,.9285,
2021-12-08,2251,"CITY OF OTTAWA","40-49yrs",126397,,123159,,135228,.9347,.9108,
2021-12-08,2253,"PEEL REGION","40-49yrs",180103,,174997,,204083,.8825,.8575,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","40-49yrs",13374,,12961,,15438,.8663,.8396,
2021-12-08,2256,"PORCUPINE","40-49yrs",8603,,8157,,9905,.8686,.8235,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","40-49yrs",9384,,9045,,11945,.7856,.7572,
2021-12-08,2258,"EASTERN ONTARIO","40-49yrs",21612,,20895,,24855,.8695,.8407,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","40-49yrs",62551,,60619,,73483,.8512,.8249,
2021-12-08,2261,"SUDBURY AND DISTRICT","40-49yrs",21407,,20614,,24736,.8654,.8334,
2021-12-08,2262,"THUNDER BAY DISTRICT","40-49yrs",15606,,15076,,17767,.8784,.8485,
2021-12-08,2263,"TIMISKAMING","40-49yrs",3091,,2994,,3693,.8370,.8107,
2021-12-08,2265,"WATERLOO REGION","40-49yrs",68126,,66397,,76802,.8870,.8645,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","40-49yrs",34609,,33946,,39447,.8774,.8605,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","40-49yrs",45629,,43954,,51966,.8781,.8458,
2021-12-08,2270,"YORK REGION","40-49yrs",149265,,146070,,165182,.9036,.8843,
2021-12-08,3895,"TORONTO","40-49yrs",346440,,337287,,390269,.8877,.8642,
2021-12-08,4913,"SOUTHWESTERN","40-49yrs",22026,,21436,,26538,.8300,.8077,
2021-12-08,5183,"HURON PERTH","40-49yrs",13118,,12785,,16013,.8192,.7984,
2021-12-08,9999,"UNKNOWN","40-49yrs",1988,,1131,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","50-59yrs",14128,,13746,,16953,.8334,.8108,
2021-12-08,2227,"BRANT COUNTY","50-59yrs",18274,,17878,,20866,.8758,.8568,
2021-12-08,2230,"DURHAM REGION","50-59yrs",93109,,91545,,102978,.9042,.8890,
2021-12-08,2233,"GREY BRUCE","50-59yrs",19623,,19220,,24877,.7888,.7726,
2021-12-08,2234,"HALDIMAND-NORFOLK","50-59yrs",14405,,14076,,17643,.8165,.7978,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","50-59yrs",23829,,23292,,29429,.8097,.7915,
2021-12-08,2236,"HALTON REGION","50-59yrs",81090,,79813,,86903,.9331,.9184,
2021-12-08,2237,"CITY OF HAMILTON","50-59yrs",70005,,68337,,80165,.8733,.8525,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","50-59yrs",21122,,20584,,25686,.8223,.8014,
2021-12-08,2240,"CHATHAM-KENT","50-59yrs",12851,,12523,,15400,.8345,.8132,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","50-59yrs",26065,,25404,,29334,.8886,.8660,
2021-12-08,2242,"LAMBTON COUNTY","50-59yrs",14567,,14241,,18084,.8055,.7875,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","50-59yrs",25291,,24853,,28701,.8812,.8659,
2021-12-08,2244,"MIDDLESEX-LONDON","50-59yrs",59255,,58101,,66987,.8846,.8673,
2021-12-08,2246,"NIAGARA REGION","50-59yrs",59453,,58064,,69466,.8559,.8359,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","50-59yrs",16586,,16161,,19980,.8301,.8089,
2021-12-08,2249,"NORTHWESTERN","50-59yrs",10180,,9865,,11030,.9229,.8944,
2021-12-08,2251,"CITY OF OTTAWA","50-59yrs",133096,,130363,,141858,.9382,.9190,
2021-12-08,2253,"PEEL REGION","50-59yrs",193033,,188824,,208422,.9262,.9060,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","50-59yrs",16432,,16084,,20088,.8180,.8007,
2021-12-08,2256,"PORCUPINE","50-59yrs",10696,,10353,,12076,.8857,.8573,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","50-59yrs",12888,,12584,,15347,.8398,.8200,
2021-12-08,2258,"EASTERN ONTARIO","50-59yrs",28287,,27643,,33067,.8554,.8360,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","50-59yrs",75854,,74260,,89774,.8449,.8272,
2021-12-08,2261,"SUDBURY AND DISTRICT","50-59yrs",26187,,25545,,30144,.8687,.8474,
2021-12-08,2262,"THUNDER BAY DISTRICT","50-59yrs",19206,,18725,,21815,.8804,.8584,
2021-12-08,2263,"TIMISKAMING","50-59yrs",4019,,3909,,4931,.8150,.7927,
2021-12-08,2265,"WATERLOO REGION","50-59yrs",69294,,67910,,78080,.8875,.8697,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","50-59yrs",39285,,38625,,43874,.8954,.8804,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","50-59yrs",53074,,51659,,60022,.8842,.8607,
2021-12-08,2270,"YORK REGION","50-59yrs",163113,,160184,,182142,.8955,.8794,
2021-12-08,3895,"TORONTO","50-59yrs",359117,,350827,,385616,.9313,.9098,
2021-12-08,4913,"SOUTHWESTERN","50-59yrs",25456,,24994,,30384,.8378,.8226,
2021-12-08,5183,"HURON PERTH","50-59yrs",16547,,16233,,19943,.8297,.8140,
2021-12-08,9999,"UNKNOWN","50-59yrs",1603,,869,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","60-69yrs",18081,,17809,,19044,.9494,.9352,
2021-12-08,2227,"BRANT COUNTY","60-69yrs",18466,,18203,,19299,.9568,.9432,
2021-12-08,2230,"DURHAM REGION","60-69yrs",78570,,77491,,81177,.9679,.9546,
2021-12-08,2233,"GREY BRUCE","60-69yrs",26349,,26039,,28912,.9114,.9006,
2021-12-08,2234,"HALDIMAND-NORFOLK","60-69yrs",17280,,17071,,18641,.9270,.9158,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","60-69yrs",31917,,31453,,34098,.9360,.9224,
2021-12-08,2236,"HALTON REGION","60-69yrs",60300,,59457,,62641,.9626,.9492,
2021-12-08,2237,"CITY OF HAMILTON","60-69yrs",65920,,64837,,70344,.9371,.9217,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","60-69yrs",26190,,25851,,26940,.9722,.9596,
2021-12-08,2240,"CHATHAM-KENT","60-69yrs",15272,,15073,,15899,.9606,.9480,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","60-69yrs",28314,,27889,,28448,.9953,.9804,
2021-12-08,2242,"LAMBTON COUNTY","60-69yrs",18333,,18087,,20598,.8900,.8781,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","60-69yrs",30477,,30146,,29749,.9999,.9999,
2021-12-08,2244,"MIDDLESEX-LONDON","60-69yrs",57486,,56674,,59572,.9650,.9514,
2021-12-08,2246,"NIAGARA REGION","60-69yrs",63686,,62688,,67398,.9449,.9301,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","60-69yrs",19934,,19616,,20696,.9632,.9478,
2021-12-08,2249,"NORTHWESTERN","60-69yrs",10742,,10551,,10939,.9820,.9645,
2021-12-08,2251,"CITY OF OTTAWA","60-69yrs",113746,,111944,,116477,.9766,.9611,
2021-12-08,2253,"PEEL REGION","60-69yrs",152403,,149725,,158887,.9592,.9423,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","60-69yrs",21454,,21147,,22457,.9553,.9417,
2021-12-08,2256,"PORCUPINE","60-69yrs",11425,,11176,,11840,.9649,.9439,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","60-69yrs",15748,,15534,,16035,.9821,.9688,
2021-12-08,2258,"EASTERN ONTARIO","60-69yrs",31119,,30579,,32049,.9710,.9541,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","60-69yrs",78220,,77061,,81078,.9647,.9505,
2021-12-08,2261,"SUDBURY AND DISTRICT","60-69yrs",27895,,27481,,28774,.9695,.9551,
2021-12-08,2262,"THUNDER BAY DISTRICT","60-69yrs",21336,,20987,,22662,.9415,.9261,
2021-12-08,2263,"TIMISKAMING","60-69yrs",5020,,4939,,5428,.9248,.9099,
2021-12-08,2265,"WATERLOO REGION","60-69yrs",59313,,58385,,63081,.9403,.9256,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","60-69yrs",35509,,35000,,36353,.9768,.9628,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","60-69yrs",50758,,49860,,53985,.9402,.9236,
2021-12-08,2270,"YORK REGION","60-69yrs",130717,,128728,,141049,.9267,.9126,
2021-12-08,3895,"TORONTO","60-69yrs",305392,,299149,,311806,.9794,.9594,
2021-12-08,4913,"SOUTHWESTERN","60-69yrs",26389,,26049,,28021,.9418,.9296,
2021-12-08,5183,"HURON PERTH","60-69yrs",20459,,20253,,20828,.9823,.9724,
2021-12-08,9999,"UNKNOWN","60-69yrs",1384,,702,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","70-79yrs",12934,,12783,,13175,.9817,.9702,
2021-12-08,2227,"BRANT COUNTY","70-79yrs",12661,,12526,,12099,.9999,.9999,
2021-12-08,2230,"DURHAM REGION","70-79yrs",48663,,48064,,47966,.9999,.9999,
2021-12-08,2233,"GREY BRUCE","70-79yrs",19097,,18932,,19865,.9613,.9530,
2021-12-08,2234,"HALDIMAND-NORFOLK","70-79yrs",12127,,11986,,12113,.9999,.9895,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","70-79yrs",24081,,23795,,24908,.9668,.9553,
2021-12-08,2236,"HALTON REGION","70-79yrs",42642,,42107,,42738,.9978,.9852,
2021-12-08,2237,"CITY OF HAMILTON","70-79yrs",43503,,42885,,44413,.9795,.9656,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","70-79yrs",18785,,18534,,18907,.9935,.9803,
2021-12-08,2240,"CHATHAM-KENT","70-79yrs",10717,,10613,,10649,.9999,.9966,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","70-79yrs",20227,,19994,,20104,.9999,.9945,
2021-12-08,2242,"LAMBTON COUNTY","70-79yrs",13160,,13028,,13631,.9654,.9558,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","70-79yrs",22024,,21834,,20560,.9999,.9999,
2021-12-08,2244,"MIDDLESEX-LONDON","70-79yrs",39304,,38841,,38641,.9999,.9999,
2021-12-08,2246,"NIAGARA REGION","70-79yrs",47215,,46604,,48272,.9781,.9654,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","70-79yrs",13717,,13563,,13881,.9882,.9771,
2021-12-08,2249,"NORTHWESTERN","70-79yrs",6331,,6231,,6199,.9999,.9999,
2021-12-08,2251,"CITY OF OTTAWA","70-79yrs",75291,,74235,,74077,.9999,.9999,
2021-12-08,2253,"PEEL REGION","70-79yrs",92002,,90601,,94902,.9694,.9547,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","70-79yrs",16123,,15966,,15750,.9999,.9999,
2021-12-08,2256,"PORCUPINE","70-79yrs",6865,,6755,,6809,.9999,.9921,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","70-79yrs",10926,,10808,,10903,.9999,.9913,
2021-12-08,2258,"EASTERN ONTARIO","70-79yrs",21082,,20789,,20986,.9999,.9906,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","70-79yrs",53184,,52579,,54147,.9822,.9710,
2021-12-08,2261,"SUDBURY AND DISTRICT","70-79yrs",18722,,18496,,18366,.9999,.9999,
2021-12-08,2262,"THUNDER BAY DISTRICT","70-79yrs",13846,,13689,,13734,.9999,.9967,
2021-12-08,2263,"TIMISKAMING","70-79yrs",3478,,3430,,3483,.9986,.9848,
2021-12-08,2265,"WATERLOO REGION","70-79yrs",38869,,38369,,39229,.9908,.9781,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","70-79yrs",23334,,23081,,22803,.9999,.9999,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","70-79yrs",34742,,34249,,35194,.9872,.9731,
2021-12-08,2270,"YORK REGION","70-79yrs",84467,,83235,,86940,.9716,.9574,
2021-12-08,3895,"TORONTO","70-79yrs",193700,,190175,,196050,.9880,.9700,
2021-12-08,4913,"SOUTHWESTERN","70-79yrs",18837,,18629,,18997,.9916,.9806,
2021-12-08,5183,"HURON PERTH","70-79yrs",15028,,14890,,14070,.9999,.9999,
2021-12-08,9999,"UNKNOWN","70-79yrs",559,,389,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","80+",7706,,7533,,7709,.9996,.9772,
2021-12-08,2227,"BRANT COUNTY","80+",7188,,7019,,6558,.9999,.9999,
2021-12-08,2230,"DURHAM REGION","80+",27520,,26931,,25291,.9999,.9999,
2021-12-08,2233,"GREY BRUCE","80+",10336,,10108,,10831,.9543,.9332,
2021-12-08,2234,"HALDIMAND-NORFOLK","80+",6272,,6148,,5905,.9999,.9999,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","80+",13260,,12984,,12957,.9999,.9999,
2021-12-08,2236,"HALTON REGION","80+",27389,,26878,,25249,.9999,.9999,
2021-12-08,2237,"CITY OF HAMILTON","80+",27943,,27269,,27732,.9999,.9833,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","80+",10477,,10248,,10075,.9999,.9999,
2021-12-08,2240,"CHATHAM-KENT","80+",6341,,6210,,6164,.9999,.9999,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","80+",11595,,11357,,11162,.9999,.9999,
2021-12-08,2242,"LAMBTON COUNTY","80+",7422,,7288,,7598,.9768,.9592,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","80+",11393,,11185,,10315,.9999,.9999,
2021-12-08,2244,"MIDDLESEX-LONDON","80+",23803,,23254,,22251,.9999,.9999,
2021-12-08,2246,"NIAGARA REGION","80+",28944,,28271,,28409,.9999,.9951,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","80+",7939,,7769,,7477,.9999,.9999,
2021-12-08,2249,"NORTHWESTERN","80+",3268,,3169,,3212,.9999,.9866,
2021-12-08,2251,"CITY OF OTTAWA","80+",44327,,43277,,41522,.9999,.9999,
2021-12-08,2253,"PEEL REGION","80+",48550,,47326,,48320,.9999,.9794,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","80+",9393,,9223,,8939,.9999,.9999,
2021-12-08,2256,"PORCUPINE","80+",3784,,3674,,3641,.9999,.9999,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","80+",6176,,6052,,6084,.9999,.9947,
2021-12-08,2258,"EASTERN ONTARIO","80+",11283,,10999,,10870,.9999,.9999,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","80+",30464,,29785,,28443,.9999,.9999,
2021-12-08,2261,"SUDBURY AND DISTRICT","80+",10751,,10526,,10303,.9999,.9999,
2021-12-08,2262,"THUNDER BAY DISTRICT","80+",8102,,7930,,7756,.9999,.9999,
2021-12-08,2263,"TIMISKAMING","80+",1967,,1914,,1926,.9999,.9938,
2021-12-08,2265,"WATERLOO REGION","80+",23105,,22649,,21692,.9999,.9999,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","80+",14048,,13728,,12673,.9999,.9999,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","80+",20184,,19652,,19989,.9999,.9831,
2021-12-08,2270,"YORK REGION","80+",48725,,47608,,47460,.9999,.9999,
2021-12-08,3895,"TORONTO","80+",131286,,127714,,138813,.9458,.9200,
2021-12-08,4913,"SOUTHWESTERN","80+",10661,,10469,,10429,.9999,.9999,
2021-12-08,5183,"HURON PERTH","80+",8888,,8759,,8080,.9999,.9999,
2021-12-08,9999,"UNKNOWN","80+",126,,93,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","Adults_18plus",87338,,84379,,98334,.8882,.8581,
2021-12-08,2227,"BRANT COUNTY","Adults_18plus",109385,,106091,,121095,.9033,.8761,
2021-12-08,2230,"DURHAM REGION","Adults_18plus",519066,,506452,,560803,.9256,.9031,
2021-12-08,2233,"GREY BRUCE","Adults_18plus",121650,,118711,,143640,.8469,.8264,
2021-12-08,2234,"HALDIMAND-NORFOLK","Adults_18plus",83559,,81257,,97564,.8565,.8329,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Adults_18plus",143279,,139295,,161500,.8872,.8625,
2021-12-08,2236,"HALTON REGION","Adults_18plus",440509,,431871,,475157,.9271,.9089,
2021-12-08,2237,"CITY OF HAMILTON","Adults_18plus",418504,,405829,,471883,.8869,.8600,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Adults_18plus",124075,,120199,,142715,.8694,.8422,
2021-12-08,2240,"CHATHAM-KENT","Adults_18plus",75786,,73453,,86438,.8768,.8498,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Adults_18plus",160984,,155963,,174388,.9231,.8943,
2021-12-08,2242,"LAMBTON COUNTY","Adults_18plus",92187,,89695,,108590,.8489,.8260,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Adults_18plus",143672,,140341,,149339,.9621,.9397,
2021-12-08,2244,"MIDDLESEX-LONDON","Adults_18plus",381890,,370970,,413172,.9243,.8979,
2021-12-08,2246,"NIAGARA REGION","Adults_18plus",354224,,343795,,397802,.8905,.8642,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","Adults_18plus",95312,,92273,,107803,.8841,.8559,
2021-12-08,2249,"NORTHWESTERN","Adults_18plus",61533,,58595,,62665,.9819,.9351,
2021-12-08,2251,"CITY OF OTTAWA","Adults_18plus",782903,,761088,,844464,.9271,.9013,
2021-12-08,2253,"PEEL REGION","Adults_18plus",1146923,,1110778,,1247266,.9195,.8906,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","Adults_18plus",109664,,106733,,123142,.8905,.8667,
2021-12-08,2256,"PORCUPINE","Adults_18plus",60886,,57996,,67770,.8984,.8558,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","Adults_18plus",75619,,73411,,88379,.8556,.8306,
2021-12-08,2258,"EASTERN ONTARIO","Adults_18plus",157577,,152589,,174470,.9032,.8746,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","Adults_18plus",436432,,423790,,492256,.8866,.8609,
2021-12-08,2261,"SUDBURY AND DISTRICT","Adults_18plus",151617,,146529,,169007,.8971,.8670,
2021-12-08,2262,"THUNDER BAY DISTRICT","Adults_18plus",116654,,112881,,128979,.9044,.8752,
2021-12-08,2263,"TIMISKAMING","Adults_18plus",24030,,23245,,27679,.8682,.8398,
2021-12-08,2265,"WATERLOO REGION","Adults_18plus",436359,,424611,,484311,.9010,.8767,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","Adults_18plus",225336,,220251,,247965,.9087,.8882,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","Adults_18plus",308723,,298086,,347957,.8872,.8567,
2021-12-08,2270,"YORK REGION","Adults_18plus",864278,,845050,,960240,.9001,.8800,
2021-12-08,3895,"TORONTO","Adults_18plus",2258681,,2191748,,2506447,.9011,.8744,
2021-12-08,4913,"SOUTHWESTERN","Adults_18plus",148319,,144580,,171905,.8628,.8410,
2021-12-08,5183,"HURON PERTH","Adults_18plus",103043,,100697,,116004,.8883,.8680,
2021-12-08,9999,"UNKNOWN","Adults_18plus",20429,,10583,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","Ontario_12plus",92739,,89478,,104953,.8836,.8526,
2021-12-08,2227,"BRANT COUNTY","Ontario_12plus",117839,,114127,,132046,.8924,.8643,
2021-12-08,2230,"DURHAM REGION","Ontario_12plus",564075,,549911,,612483,.9210,.8978,
2021-12-08,2233,"GREY BRUCE","Ontario_12plus",129148,,125898,,154073,.8382,.8171,
2021-12-08,2234,"HALDIMAND-NORFOLK","Ontario_12plus",88534,,85992,,105173,.8418,.8176,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Ontario_12plus",151270,,146875,,171915,.8799,.8543,
2021-12-08,2236,"HALTON REGION","Ontario_12plus",487243,,477348,,526321,.9258,.9070,
2021-12-08,2237,"CITY OF HAMILTON","Ontario_12plus",449445,,435071,,509366,.8824,.8541,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Ontario_12plus",132241,,127912,,153042,.8641,.8358,
2021-12-08,2240,"CHATHAM-KENT","Ontario_12plus",80891,,78256,,93570,.8645,.8363,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Ontario_12plus",171936,,166520,,186444,.9222,.8931,
2021-12-08,2242,"LAMBTON COUNTY","Ontario_12plus",98562,,95775,,116969,.8426,.8188,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Ontario_12plus",152894,,149206,,160400,.9532,.9302,
2021-12-08,2244,"MIDDLESEX-LONDON","Ontario_12plus",412086,,400100,,446201,.9235,.8967,
2021-12-08,2246,"NIAGARA REGION","Ontario_12plus",377731,,366149,,427568,.8834,.8564,
2021-12-08,2247,"NORTH BAY PARRY SOUND DISTRICT","Ontario_12plus",101169,,97789,,115269,.8777,.8484,
2021-12-08,2249,"NORTHWESTERN","Ontario_12plus",67280,,63748,,68911,.9763,.9251,
2021-12-08,2251,"CITY OF OTTAWA","Ontario_12plus",847300,,822658,,913904,.9271,.9002,
2021-12-08,2253,"PEEL REGION","Ontario_12plus",1241978,,1200974,,1359892,.9133,.8831,
2021-12-08,2255,"PETERBOROUGH COUNTY-CITY","Ontario_12plus",116513,,113251,,131557,.8856,.8609,
2021-12-08,2256,"PORCUPINE","Ontario_12plus",65795,,62525,,73670,.8931,.8487,
2021-12-08,2257,"RENFREW COUNTY AND DISTRICT","Ontario_12plus",80705,,78212,,94858,.8508,.8245,
2021-12-08,2258,"EASTERN ONTARIO","Ontario_12plus",168993,,163495,,188559,.8962,.8671,
2021-12-08,2260,"SIMCOE MUSKOKA DISTRICT","Ontario_12plus",467961,,453779,,531241,.8809,.8542,
2021-12-08,2261,"SUDBURY AND DISTRICT","Ontario_12plus",162151,,156554,,181534,.8932,.8624,
2021-12-08,2262,"THUNDER BAY DISTRICT","Ontario_12plus",124598,,120309,,138605,.8989,.8680,
2021-12-08,2263,"TIMISKAMING","Ontario_12plus",25595,,24740,,29666,.8628,.8340,
2021-12-08,2265,"WATERLOO REGION","Ontario_12plus",471632,,458530,,525621,.8973,.8724,
2021-12-08,2266,"WELLINGTON-DUFFERIN-GUELPH","Ontario_12plus",243600,,237909,,269761,.9030,.8819,
2021-12-08,2268,"WINDSOR-ESSEX COUNTY","Ontario_12plus",332739,,320721,,378110,.8800,.8482,
2021-12-08,2270,"YORK REGION","Ontario_12plus",943788,,921733,,1050337,.8986,.8776,
2021-12-08,3895,"TORONTO","Ontario_12plus",2397653,,2324116,,2666648,.8991,.8715,
2021-12-08,4913,"SOUTHWESTERN","Ontario_12plus",159842,,155672,,187748,.8514,.8292,
2021-12-08,5183,"HURON PERTH","Ontario_12plus",110403,,107802,,126056,.8758,.8552,
2021-12-08,9999,"UNKNOWN","Ontario_12plus",21285,,10953,,0,,,
2021-12-08,2226,"ALGOMA DISTRICT","Ontario_5plus",95314,,89478,,112839,.8447,.7930,
2021-12-08,2227,"BRANT COUNTY","Ontario_5plus",120556,,114127,,144945,.8317,.7874,
2021-12-08,2230,"DURHAM REGION","Ontario_5plus",577997,,549911,,671727,.8605,.8187,
2021-12-08,2233,"GREY BRUCE","Ontario_5plus",131387,,125898,,167078,.7864,.7535,
2021-12-08,2234,"HALDIMAND-NORFOLK","Ontario_5plus",90063,,85992,,114141,.7891,.7534,
2021-12-08,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Ontario_5plus",153118,,146875,,183151,.8360,.8019,
2021-12-08,2236,"HALTON REGION","Ontario_5plus",499354,,477348,,579551,.8616,.8237,
2021-12-08,2237,"CITY OF HAMILTON","Ontario_5plus",458237,,435071,,552042,.8301,.7881,
2021-12-08,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Ontario_5plus",134887,,127912,,164832,.8183,.7760,
2021-12-08,2240,"CHATHAM-KENT","Ontario_5plus",82465,,78256,,101565,.8119,.7705,
2021-12-08,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Ontario_5plus",177082,,166520,,200252,.8843,.8316,
2021-12-08,2242,"LAMBTON COUNTY","Ontario_5plus",99956,,95775,,126574,.7897,.7567,
2021-12-08,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Ontario_5plus",155156,,149206,,172131,.9014,.8668,
2021-12-08,2244,"MIDDLESEX-LONDON","Ontario_5plus",422115,,400100,,485049,.8703,.8249,
