"REF_DATE","GEO","DGUID","Gender","Age group","Transmission","Hospitalization","Death","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Atlantic Region","2016A00011","Male","50 to 59 years","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160933819","2.2.6.4.5.4","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160933820","2.2.7.1.1.1","159","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160933821","2.2.7.1.1.2","4","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160933822","2.2.7.1.1.3","117","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160933823","2.2.7.1.1.4","38","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160933824","2.2.7.1.2.1","7","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160933825","2.2.7.1.2.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160933826","2.2.7.1.2.3","5","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160933827","2.2.7.1.2.4","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160933828","2.2.7.1.3.1","5","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160933829","2.2.7.1.3.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160933830","2.2.7.1.3.3","3","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160933831","2.2.7.1.3.4","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160933832","2.2.7.1.4.1","144","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160933833","2.2.7.1.4.2","4","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160933834","2.2.7.1.4.3","108","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160933835","2.2.7.1.4.4","32","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160933836","2.2.7.1.5.1","3","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160933837","2.2.7.1.5.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160933838","2.2.7.1.5.3","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160933839","2.2.7.1.5.4","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160933840","2.2.7.2.1.1","121","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160933841","2.2.7.2.1.2","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160933842","2.2.7.2.1.3","90","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160933843","2.2.7.2.1.4","29","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160933844","2.2.7.2.2.1","7","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160933845","2.2.7.2.2.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160933846","2.2.7.2.2.3","5","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160933847","2.2.7.2.2.4","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160933848","2.2.7.2.3.1","3","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160933849","2.2.7.2.3.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160933850","2.2.7.2.3.3","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160933851","2.2.7.2.3.4","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160933852","2.2.7.2.4.1","109","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160933853","2.2.7.2.4.2","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160933854","2.2.7.2.4.3","82","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160933855","2.2.7.2.4.4","25","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160933856","2.2.7.2.5.1","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160933857","2.2.7.2.5.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160933858","2.2.7.2.5.3","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160933859","2.2.7.2.5.4","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160933860","2.2.7.3.1.1","34","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160933861","2.2.7.3.1.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160933862","2.2.7.3.1.3","27","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160933863","2.2.7.3.1.4","7","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160933864","2.2.7.3.2.1","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160933865","2.2.7.3.2.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160933866","2.2.7.3.2.3","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160933867","2.2.7.3.2.4","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160933868","2.2.7.3.3.1","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160933869","2.2.7.3.3.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160933870","2.2.7.3.3.3","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160933871","2.2.7.3.3.4","1","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160933872","2.2.7.3.4.1","32","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160933873","2.2.7.3.4.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160933874","2.2.7.3.4.3","26","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160933875","2.2.7.3.4.4","6","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160933876","2.2.7.3.5.1","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160933877","2.2.7.3.5.2","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160933878","2.2.7.3.5.3","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Travel exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160933879","2.2.7.3.5.4","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160933880","2.2.7.4.1.1","4","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160933881","2.2.7.4.1.2","2","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160933882","2.2.7.4.1.3","0","","","","0"
"2021","Atlantic Region","2016A00011","Male","60 to 69 years","Not stated, transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160933883","2.2.7.4.1.4","2","","","","0"
