DATE,age_category,percent_positive_7d_avg
28Feb2021,18to24,0.0399
01Mar2021,18to24,0.0399
02Mar2021,18to24,0.0389
03Mar2021,18to24,0.0381
04Mar2021,18to24,0.0370
05Mar2021,18to24,0.0366
06Mar2021,18to24,0.0368
07Mar2021,18to24,0.0385
08Mar2021,18to24,0.0394
09Mar2021,18to24,0.0411
10Mar2021,18to24,0.0436
11Mar2021,18to24,0.0458
12Mar2021,18to24,0.0450
13Mar2021,18to24,0.0451
14Mar2021,18to24,0.0456
15Mar2021,18to24,0.0485
16Mar2021,18to24,0.0513
17Mar2021,18to24,0.0525
18Mar2021,18to24,0.0543
19Mar2021,18to24,0.0558
20Mar2021,18to24,0.0581
21Mar2021,18to24,0.0584
22Mar2021,18to24,0.0594
23Mar2021,18to24,0.0614
24Mar2021,18to24,0.0622
25Mar2021,18to24,0.0658
26Mar2021,18to24,0.0690
27Mar2021,18to24,0.0709
28Mar2021,18to24,0.0725
29Mar2021,18to24,0.0744
30Mar2021,18to24,0.0779
31Mar2021,18to24,0.0816
01Apr2021,18to24,0.0836
02Apr2021,18to24,0.0869
03Apr2021,18to24,0.0896
04Apr2021,18to24,0.0935
05Apr2021,18to24,0.0990
06Apr2021,18to24,0.1030
07Apr2021,18to24,0.1083
08Apr2021,18to24,0.1096
09Apr2021,18to24,0.1101
10Apr2021,18to24,0.1122
11Apr2021,18to24,0.1139
12Apr2021,18to24,0.1156
13Apr2021,18to24,0.1162
14Apr2021,18to24,0.1165
15Apr2021,18to24,0.1170
16Apr2021,18to24,0.1180
17Apr2021,18to24,0.1186
18Apr2021,18to24,0.1158
19Apr2021,18to24,0.1127
20Apr2021,18to24,0.1133
21Apr2021,18to24,0.1117
22Apr2021,18to24,0.1118
23Apr2021,18to24,0.1104
24Apr2021,18to24,0.1084
25Apr2021,18to24,0.1089
26Apr2021,18to24,0.1074
27Apr2021,18to24,0.1034
28Apr2021,18to24,0.1011
29Apr2021,18to24,0.0989
30Apr2021,18to24,0.0963
01May2021,18to24,0.0954
02May2021,18to24,0.0935
03May2021,18to24,0.0909
04May2021,18to24,0.0901
05May2021,18to24,0.0905
06May2021,18to24,0.0908
07May2021,18to24,0.0902
08May2021,18to24,0.0879
09May2021,18to24,0.0887
10May2021,18to24,0.0900
11May2021,18to24,0.0896
12May2021,18to24,0.0883
13May2021,18to24,0.0867
14May2021,18to24,0.0873
15May2021,18to24,0.0861
16May2021,18to24,0.0842
17May2021,18to24,0.0830
18May2021,18to24,0.0806
19May2021,18to24,0.0797
20May2021,18to24,0.0793
21May2021,18to24,0.0770
22May2021,18to24,0.0754
23May2021,18to24,0.0738
24May2021,18to24,0.0736
25May2021,18to24,0.0712
26May2021,18to24,0.0660
27May2021,18to24,0.0618
28May2021,18to24,0.0585
29May2021,18to24,0.0565
30May2021,18to24,0.0543
31May2021,18to24,0.0499
01Jun2021,18to24,0.0471
02Jun2021,18to24,0.0460
03Jun2021,18to24,0.0429
04Jun2021,18to24,0.0411
05Jun2021,18to24,0.0396
06Jun2021,18to24,0.0377
07Jun2021,18to24,0.0370
08Jun2021,18to24,0.0366
09Jun2021,18to24,0.0350
10Jun2021,18to24,0.0343
11Jun2021,18to24,0.0338
12Jun2021,18to24,0.0338
13Jun2021,18to24,0.0345
14Jun2021,18to24,0.0322
15Jun2021,18to24,0.0293
16Jun2021,18to24,0.0277
17Jun2021,18to24,0.0255
18Jun2021,18to24,0.0242
19Jun2021,18to24,0.0231
20Jun2021,18to24,0.0221
21Jun2021,18to24,0.0217
22Jun2021,18to24,0.0208
23Jun2021,18to24,0.0200
24Jun2021,18to24,0.0191
25Jun2021,18to24,0.0183
26Jun2021,18to24,0.0179
27Jun2021,18to24,0.0172
28Jun2021,18to24,0.0167
29Jun2021,18to24,0.0170
30Jun2021,18to24,0.0169
01Jul2021,18to24,0.0175
02Jul2021,18to24,0.0171
03Jul2021,18to24,0.0155
04Jul2021,18to24,0.0154
05Jul2021,18to24,0.0146
06Jul2021,18to24,0.0141
07Jul2021,18to24,0.0134
08Jul2021,18to24,0.0128
09Jul2021,18to24,0.0119
10Jul2021,18to24,0.0128
11Jul2021,18to24,0.0129
12Jul2021,18to24,0.0136
13Jul2021,18to24,0.0127
14Jul2021,18to24,0.0138
15Jul2021,18to24,0.0135
16Jul2021,18to24,0.0136
17Jul2021,18to24,0.0139
18Jul2021,18to24,0.0130
19Jul2021,18to24,0.0127
20Jul2021,18to24,0.0139
21Jul2021,18to24,0.0129
22Jul2021,18to24,0.0132
23Jul2021,18to24,0.0131
24Jul2021,18to24,0.0130
25Jul2021,18to24,0.0140
26Jul2021,18to24,0.0136
27Jul2021,18to24,0.0136
28Jul2021,18to24,0.0148
29Jul2021,18to24,0.0156
30Jul2021,18to24,0.0160
31Jul2021,18to24,0.0166
01Aug2021,18to24,0.0154
02Aug2021,18to24,0.0156
03Aug2021,18to24,0.0163
04Aug2021,18to24,0.0186
05Aug2021,18to24,0.0202
06Aug2021,18to24,0.0233
07Aug2021,18to24,0.0253
08Aug2021,18to24,0.0272
09Aug2021,18to24,0.0289
10Aug2021,18to24,0.0320
11Aug2021,18to24,0.0357
12Aug2021,18to24,0.0397
13Aug2021,18to24,0.0429
14Aug2021,18to24,0.0451
15Aug2021,18to24,0.0475
16Aug2021,18to24,0.0512
17Aug2021,18to24,0.0558
18Aug2021,18to24,0.0558
19Aug2021,18to24,0.0577
20Aug2021,18to24,0.0585
21Aug2021,18to24,0.0596
22Aug2021,18to24,0.0597
23Aug2021,18to24,0.0604
24Aug2021,18to24,0.0582
25Aug2021,18to24,0.0577
26Aug2021,18to24,0.0551
27Aug2021,18to24,0.0546
28Aug2021,18to24,0.0533
29Aug2021,18to24,0.0518
30Aug2021,18to24,0.0508
31Aug2021,18to24,0.0496
01Sep2021,18to24,0.0492
02Sep2021,18to24,0.0509
03Sep2021,18to24,0.0494
04Sep2021,18to24,0.0494
05Sep2021,18to24,0.0501
06Sep2021,18to24,0.0508
07Sep2021,18to24,0.0513
08Sep2021,18to24,0.0510
09Sep2021,18to24,0.0500
10Sep2021,18to24,0.0503
11Sep2021,18to24,0.0490
12Sep2021,18to24,0.0490
13Sep2021,18to24,0.0495
14Sep2021,18to24,0.0491
15Sep2021,18to24,0.0497
16Sep2021,18to24,0.0477
17Sep2021,18to24,0.0467
18Sep2021,18to24,0.0459
19Sep2021,18to24,0.0454
20Sep2021,18to24,0.0417
21Sep2021,18to24,0.0439
22Sep2021,18to24,0.0411
23Sep2021,18to24,0.0392
24Sep2021,18to24,0.0380
25Sep2021,18to24,0.0370
26Sep2021,18to24,0.0345
27Sep2021,18to24,0.0334
28Sep2021,18to24,0.0310
29Sep2021,18to24,0.0297
30Sep2021,18to24,0.0285
01Oct2021,18to24,0.0277
02Oct2021,18to24,0.0275
03Oct2021,18to24,0.0278
04Oct2021,18to24,0.0279
05Oct2021,18to24,0.0255
06Oct2021,18to24,0.0246
07Oct2021,18to24,0.0244
08Oct2021,18to24,0.0227
09Oct2021,18to24,0.0217
10Oct2021,18to24,0.0216
11Oct2021,18to24,0.0209
12Oct2021,18to24,0.0218
13Oct2021,18to24,0.0210
14Oct2021,18to24,0.0208
15Oct2021,18to24,0.0201
16Oct2021,18to24,0.0200
17Oct2021,18to24,0.0199
18Oct2021,18to24,0.0205
19Oct2021,18to24,0.0184
20Oct2021,18to24,0.0188
21Oct2021,18to24,0.0181
22Oct2021,18to24,0.0189
23Oct2021,18to24,0.0190
24Oct2021,18to24,0.0188
25Oct2021,18to24,0.0175
26Oct2021,18to24,0.0186
27Oct2021,18to24,0.0192
28Oct2021,18to24,0.0201
29Oct2021,18to24,0.0211
30Oct2021,18to24,0.0213
31Oct2021,18to24,0.0214
01Nov2021,18to24,0.0219
02Nov2021,18to24,0.0223
03Nov2021,18to24,0.0223
04Nov2021,18to24,0.0236
05Nov2021,18to24,0.0242
06Nov2021,18to24,0.0260
07Nov2021,18to24,0.0261
08Nov2021,18to24,0.0264
09Nov2021,18to24,0.0263
10Nov2021,18to24,0.0264
11Nov2021,18to24,0.0248
12Nov2021,18to24,0.0246
13Nov2021,18to24,0.0235
14Nov2021,18to24,0.0232
15Nov2021,18to24,0.0231
16Nov2021,18to24,0.0237
17Nov2021,18to24,0.0236
18Nov2021,18to24,0.0243
19Nov2021,18to24,0.0236
20Nov2021,18to24,0.0245
21Nov2021,18to24,0.0250
22Nov2021,18to24,0.0256
23Nov2021,18to24,0.0260
24Nov2021,18to24,0.0267
25Nov2021,18to24,0.0272
26Nov2021,18to24,0.0273
27Nov2021,18to24,0.0287
28Nov2021,18to24,0.0288
29Nov2021,18to24,0.0308
30Nov2021,18to24,0.0324
01Dec2021,18to24,0.0332
02Dec2021,18to24,0.0349
03Dec2021,18to24,0.0357
04Dec2021,18to24,0.0348
05Dec2021,18to24,0.0363
06Dec2021,18to24,0.0381
07Dec2021,18to24,0.0403
08Dec2021,18to24,0.0469
09Dec2021,18to24,0.0503
10Dec2021,18to24,0.0563
11Dec2021,18to24,0.0591
12Dec2021,18to24,0.0615
13Dec2021,18to24,0.0669
14Dec2021,18to24,0.0766
15Dec2021,18to24,0.0884
16Dec2021,18to24,0.1008
17Dec2021,18to24,0.1125
18Dec2021,18to24,0.1233
19Dec2021,18to24,0.1336
20Dec2021,18to24,0.1553
21Dec2021,18to24,0.1844
22Dec2021,18to24,0.2158
23Dec2021,18to24,0.2449
24Dec2021,18to24,0.2697
25Dec2021,18to24,0.2833
26Dec2021,18to24,0.2991
27Dec2021,18to24,0.3283
28Dec2021,18to24,0.3546
29Dec2021,18to24,0.3768
30Dec2021,18to24,0.3986
31Dec2021,18to24,0.4046
01Jan2022,18to24,0.4036
02Jan2022,18to24,0.4015
03Jan2022,18to24,0.3982
04Jan2022,18to24,0.3918
05Jan2022,18to24,0.3795
06Jan2022,18to24,0.3578
07Jan2022,18to24,0.3476
08Jan2022,18to24,0.3466
09Jan2022,18to24,0.3441
10Jan2022,18to24,0.3361
11Jan2022,18to24,0.3249
12Jan2022,18to24,0.3102
13Jan2022,18to24,0.2977
14Jan2022,18to24,0.2879
15Jan2022,18to24,0.2838
16Jan2022,18to24,0.2769
17Jan2022,18to24,0.2667
18Jan2022,18to24,0.2547
19Jan2022,18to24,0.2504
20Jan2022,18to24,0.2446
21Jan2022,18to24,0.2391
22Jan2022,18to24,0.2302
23Jan2022,18to24,0.2256
24Jan2022,18to24,0.2200
25Jan2022,18to24,0.2098
26Jan2022,18to24,0.2030
27Jan2022,18to24,0.1943
28Jan2022,18to24,0.1837
29Jan2022,18to24,0.1785
30Jan2022,18to24,0.1725
31Jan2022,18to24,0.1630
01Feb2022,18to24,0.1564
02Feb2022,18to24,0.1475
03Feb2022,18to24,0.1424
04Feb2022,18to24,0.1396
05Feb2022,18to24,0.1373
06Feb2022,18to24,0.1382
07Feb2022,18to24,0.1358
08Feb2022,18to24,0.1344
09Feb2022,18to24,0.1344
10Feb2022,18to24,0.1348
11Feb2022,18to24,0.1323
12Feb2022,18to24,0.1315
13Feb2022,18to24,0.1281
14Feb2022,18to24,0.1284
15Feb2022,18to24,0.1250
16Feb2022,18to24,0.1169
17Feb2022,18to24,0.1138
18Feb2022,18to24,0.1158
19Feb2022,18to24,0.1135
20Feb2022,18to24,0.1168
21Feb2022,18to24,0.1128
22Feb2022,18to24,0.1118
23Feb2022,18to24,0.1115
24Feb2022,18to24,0.1115
25Feb2022,18to24,0.1058
26Feb2022,18to24,0.1008
27Feb2022,18to24,0.0944
28Feb2022,18to24,0.0977
01Mar2022,18to24,0.1007
02Mar2022,18to24,0.1040
03Mar2022,18to24,0.1068
04Mar2022,18to24,0.1149
05Mar2022,18to24,0.1274
06Mar2022,18to24,0.1420
07Mar2022,18to24,0.1489
08Mar2022,18to24,0.1520
09Mar2022,18to24,0.1576
10Mar2022,18to24,0.1654
11Mar2022,18to24,0.1684
12Mar2022,18to24,0.1678
13Mar2022,18to24,0.1704
14Mar2022,18to24,0.1830
15Mar2022,18to24,0.1910
16Mar2022,18to24,0.2048
17Mar2022,18to24,0.2108
18Mar2022,18to24,0.2177
19Mar2022,18to24,0.2207
20Mar2022,18to24,0.2252
21Mar2022,18to24,0.2333
22Mar2022,18to24,0.2395
23Mar2022,18to24,0.2453
24Mar2022,18to24,0.2515
25Mar2022,18to24,0.2498
26Mar2022,18to24,0.2537
27Mar2022,18to24,0.2556
28Mar2022,18to24,0.2523
29Mar2022,18to24,0.2506
30Mar2022,18to24,0.2458
31Mar2022,18to24,0.2446
01Apr2022,18to24,0.2458
02Apr2022,18to24,0.2457
03Apr2022,18to24,0.2441
04Apr2022,18to24,0.2434
05Apr2022,18to24,0.2423
06Apr2022,18to24,0.2402
07Apr2022,18to24,0.2306
08Apr2022,18to24,0.2278
09Apr2022,18to24,0.2256
10Apr2022,18to24,0.2239
11Apr2022,18to24,0.2185
12Apr2022,18to24,0.2196
13Apr2022,18to24,0.2158
14Apr2022,18to24,0.2137
15Apr2022,18to24,0.2145
16Apr2022,18to24,0.2159
17Apr2022,18to24,0.2151
18Apr2022,18to24,0.2136
19Apr2022,18to24,0.2086
20Apr2022,18to24,0.2083
21Apr2022,18to24,0.2079
22Apr2022,18to24,0.2070
23Apr2022,18to24,0.2031
24Apr2022,18to24,0.2015
25Apr2022,18to24,0.2002
26Apr2022,18to24,0.1914
27Apr2022,18to24,0.1816
28Apr2022,18to24,0.1745
29Apr2022,18to24,0.1636
30Apr2022,18to24,0.1594
01May2022,18to24,0.1546
02May2022,18to24,0.1447
03May2022,18to24,0.1406
04May2022,18to24,0.1394
05May2022,18to24,0.1376
06May2022,18to24,0.1377
07May2022,18to24,0.1367
08May2022,18to24,0.1376
09May2022,18to24,0.1412
10May2022,18to24,0.1391
11May2022,18to24,0.1334
12May2022,18to24,0.1302
13May2022,18to24,0.1296
14May2022,18to24,0.1284
15May2022,18to24,0.1266
16May2022,18to24,0.1231
17May2022,18to24,0.1209
18May2022,18to24,0.1182
19May2022,18to24,0.1158
20May2022,18to24,0.1095
21May2022,18to24,0.1080
22May2022,18to24,0.1085
23May2022,18to24,0.0997
24May2022,18to24,0.0950
25May2022,18to24,0.0910
26May2022,18to24,0.0915
27May2022,18to24,0.0931
28May2022,18to24,0.0891
29May2022,18to24,0.0886
30May2022,18to24,0.0951
31May2022,18to24,0.0915
01Jun2022,18to24,0.0939
02Jun2022,18to24,0.0928
03Jun2022,18to24,0.0918
04Jun2022,18to24,0.0951
05Jun2022,18to24,0.0917
06Jun2022,18to24,0.0858
07Jun2022,18to24,0.0892
08Jun2022,18to24,0.0863
09Jun2022,18to24,0.0846
10Jun2022,18to24,0.0847
11Jun2022,18to24,0.0843
12Jun2022,18to24,0.0878
13Jun2022,18to24,0.0924
14Jun2022,18to24,0.0898
15Jun2022,18to24,0.0912
16Jun2022,18to24,0.0898
17Jun2022,18to24,0.0919
18Jun2022,18to24,0.0949
19Jun2022,18to24,0.0942
20Jun2022,18to24,0.0949
21Jun2022,18to24,0.0964
22Jun2022,18to24,0.1032
23Jun2022,18to24,0.1092
24Jun2022,18to24,0.1105
25Jun2022,18to24,0.1082
26Jun2022,18to24,0.1095
27Jun2022,18to24,0.1139
28Jun2022,18to24,0.1269
29Jun2022,18to24,0.1304
30Jun2022,18to24,0.1344
01Jul2022,18to24,0.1401
02Jul2022,18to24,0.1478
03Jul2022,18to24,0.1515
04Jul2022,18to24,0.1579
05Jul2022,18to24,0.1612
06Jul2022,18to24,0.1696
07Jul2022,18to24,0.1767
08Jul2022,18to24,0.1773
09Jul2022,18to24,0.1789
10Jul2022,18to24,0.1843
11Jul2022,18to24,0.1890
12Jul2022,18to24,0.1939
13Jul2022,18to24,0.1923
14Jul2022,18to24,0.1945
15Jul2022,18to24,0.1927
16Jul2022,18to24,0.1924
17Jul2022,18to24,0.1926
18Jul2022,18to24,0.1974
19Jul2022,18to24,0.1952
20Jul2022,18to24,0.1950
21Jul2022,18to24,0.1851
22Jul2022,18to24,0.1835
23Jul2022,18to24,0.1802
24Jul2022,18to24,0.1763
25Jul2022,18to24,0.1706
26Jul2022,18to24,0.1645
27Jul2022,18to24,0.1603
28Jul2022,18to24,0.1634
29Jul2022,18to24,0.1636
30Jul2022,18to24,0.1626
31Jul2022,18to24,0.1635
01Aug2022,18to24,0.1576
02Aug2022,18to24,0.1638
03Aug2022,18to24,0.1636
04Aug2022,18to24,0.1615
05Aug2022,18to24,0.1600
06Aug2022,18to24,0.1627
07Aug2022,18to24,0.1598
08Aug2022,18to24,0.1586
09Aug2022,18to24,0.1554
10Aug2022,18to24,0.1562
11Aug2022,18to24,0.1583
12Aug2022,18to24,0.1590
13Aug2022,18to24,0.1589
14Aug2022,18to24,0.1592
15Aug2022,18to24,0.1610
16Aug2022,18to24,0.1546
17Aug2022,18to24,0.1487
18Aug2022,18to24,0.1464
19Aug2022,18to24,0.1430
20Aug2022,18to24,0.1438
21Aug2022,18to24,0.1438
22Aug2022,18to24,0.1437
23Aug2022,18to24,0.1473
24Aug2022,18to24,0.1465
25Aug2022,18to24,0.1437
26Aug2022,18to24,0.1444
27Aug2022,18to24,0.1384
28Aug2022,18to24,0.1317
29Aug2022,18to24,0.1274
30Aug2022,18to24,0.1218
31Aug2022,18to24,0.1194
01Sep2022,18to24,0.1194
02Sep2022,18to24,0.1177
03Sep2022,18to24,0.1162
04Sep2022,18to24,0.1180
05Sep2022,18to24,0.1149
06Sep2022,18to24,0.1126
07Sep2022,18to24,0.1110
08Sep2022,18to24,0.1031
09Sep2022,18to24,0.1021
10Sep2022,18to24,0.1039
11Sep2022,18to24,0.1035
12Sep2022,18to24,0.1086
13Sep2022,18to24,0.1111
14Sep2022,18to24,0.1108
15Sep2022,18to24,0.1158
16Sep2022,18to24,0.1122
17Sep2022,18to24,0.1111
18Sep2022,18to24,0.1135
19Sep2022,18to24,0.1052
20Sep2022,18to24,0.1052
21Sep2022,18to24,0.1110
22Sep2022,18to24,0.1074
23Sep2022,18to24,0.1098
24Sep2022,18to24,0.1117
25Sep2022,18to24,0.1094
26Sep2022,18to24,0.1132
27Sep2022,18to24,0.1121
28Sep2022,18to24,0.1077
29Sep2022,18to24,0.1113
30Sep2022,18to24,0.1160
01Oct2022,18to24,0.1149
02Oct2022,18to24,0.1179
03Oct2022,18to24,0.1218
04Oct2022,18to24,0.1233
05Oct2022,18to24,0.1243
06Oct2022,18to24,0.1258
07Oct2022,18to24,0.1266
08Oct2022,18to24,0.1295
09Oct2022,18to24,0.1347
10Oct2022,18to24,0.1380
11Oct2022,18to24,0.1432
12Oct2022,18to24,0.1537
13Oct2022,18to24,0.1593
