Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Deaths
2020-07-14,3895,Toronto,Dom Lipa,Etobicoke,66,0
2020-07-14,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-07-14,3895,Toronto,Downsview Long Term Care Centre,North York,252,64
2020-07-14,2266,Wellington-Dufferin-Guelph,Dufferin Oaks,Shelburne,160,0
2020-07-14,2237,Hamilton,Dundurn Place Care Centre,Hamilton,201,<5
2020-07-14,2270,York Region,Eagle Terrace,Newmarket,70,<5
2020-07-14,2244,Middlesex-London,Earls Court Village,London,128,0
2020-07-14,2247,North Bay-Parry Sound,Eastholme Home for the Aged,Powassan,128,0
2020-07-14,3895,Toronto,Eatonville Care Centre,Etobicoke,247,42
2020-07-14,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-07-14,2233,Grey-Bruce,Elgin Abbey Nursing Home,Chesley,27,0
2020-07-14,2251,Ottawa,Élisabeth-Bruyère Residence,Ottawa,71,15
2020-07-14,2261,Sudbury,Elizabeth Centre,Val Caron,128,0
2020-07-14,3895,Toronto,Elm Grove Living Centre,Toronto,126,18
2020-07-14,2244,Middlesex-London,Elmwood Place,London,90,0
2020-07-14,2253,Peel,Erin Mills Lodge Nursing Home,Mississauga,86,17
2020-07-14,5183,Huron Perth,Exeter Villa,Exeter,47,0
2020-07-14,3895,Toronto,Extendicare Bayview,North York,205,12
2020-07-14,2253,Peel,Extendicare Brampton,Brampton,150,<5
2020-07-14,3895,Toronto,Extendicare Guildwood,Scarborough,169,48
2020-07-14,2236,Halton,Extendicare Halton Hills,Georgetown,130,0
2020-07-14,2237,Hamilton,Extendicare Hamilton,Hamilton,160,0
2020-07-14,2255,Peterborough,Extendicare Lakefield,Lakefield,100,0
2020-07-14,2251,Ottawa,Extendicare Laurier Manor,Gloucester,242,25
2020-07-14,2226,Algoma,Extendicare Maple View of Sault Ste. Marie,Sault Ste. Marie,256,0
2020-07-14,3895,Toronto,Extendicare Rouge Valley,Toronto,192,0
2020-07-14,3895,Toronto,Extendicare Scarborough,Scarborough,154,14
2020-07-14,2268,Windsor-Essex,Extendicare Southwood Lakes,Windsor,150,0
2020-07-14,2251,Ottawa,Extendicare Starwood,Nepean,192,0
2020-07-14,2268,Windsor-Essex,Extendicare Tecumseh,Tecumseh,128,0
2020-07-14,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-07-14,2251,Ottawa,Extendicare West End Villa,Ottawa,242,0
2020-07-14,2261,Sudbury,Extendicare York,Sudbury,288,0
2020-07-14,2230,Durham,Fairview Lodge,Whitby,198,0
2020-07-14,3895,Toronto,Fairview Nursing Home,Toronto,108,0
2020-07-14,2253,Peel,Faith Manor Nursing Home,Brampton,120,<5
2020-07-14,2235,Haliburton Kawartha Pr,Fenelon Court,Fenelon Falls,67,0
2020-07-14,3895,Toronto,Fieldstone Commons Care Community,Scarborough,224,0
2020-07-14,2261,Sudbury,Finlandia Hoivakoti Nursing Home,Sudbury,112,0
2020-07-14,2265,Waterloo,Forest Heights,Kitchener,240,51
2020-07-14,3895,Toronto,Fountain View Care Community,East York,158,0
2020-07-14,2258,Eastern Ontario,Foyer St-Viateur Nursing Home,Limoges,57,0
2020-07-14,2268,Windsor-Essex,Franklin Gardens Long Term Care Home,Leamington,120,0
2020-07-14,3895,Toronto,Fudger House,Toronto,250,0
2020-07-14,2251,Ottawa,Garden Terrace,Kanata,160,0
2020-07-14,2234,Haldimand-Norfolk,Gardenview Long Term Care Home,Townsend,64,0
2020-07-14,2251,Ottawa,Garry J. Armstrong Home,Ottawa,180,0
2020-07-14,2251,Ottawa,Glebe Centre,Ottawa,254,0
2020-07-14,2230,Durham,Glen Hill Strathaven,Bowmanville,210,0
2020-07-14,2233,Grey-Bruce,Golden Dawn Nursing Home,Lion's Head,45,0
2020-07-14,2256,Porcupine,Golden Manor,Timmins,177,0
2020-07-14,2265,Waterloo,Golden Years Nursing Home,Cambridge,88,0
2020-07-14,2253,Peel,Grace Manor,Brampton,120,12
2020-07-14,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-07-14,5183,Huron Perth,Greenwood Court,Stratford,45,<5
2020-07-14,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-07-14,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-07-14,3895,Toronto,Harold and Grace Baker Centre,Toronto,120,16
2020-07-14,2238,Hastings Prince Edward,Hastings Manor Home for the Aged,Belleville,253,<5
2020-07-14,2253,Peel,Hawthorn Woods Care Community,Brampton,160,0
2020-07-14,3895,Toronto,Hawthorne Place Care Centre,North York,269,51
2020-07-14,3895,Toronto,Hellenic Care for Seniors (Toronto),Toronto,81,0
2020-07-14,3895,Toronto,Hellenic Home - Scarborough,Scarborough,128,15
2020-07-14,2244,Middlesex-London,Henley Place,London,192,0
2020-07-14,2237,Hamilton,Heritage Green Nursing Home,Stoney Creek,167,<5
2020-07-14,2268,Windsor-Essex,Heron Terrace Long Term Care Community,Windsor,140,25
2020-07-14,2230,Durham,Hillsdale Estates,Oshawa,300,0
2020-07-14,2230,Durham,Hillsdale Terraces,Oshawa,200,13
2020-07-14,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-07-14,2262,Thunder Bay,Hogarth Riverview Manor,Thunder Bay,543,0
2020-07-14,3895,Toronto,Humber Valley Terrace,Etobicoke (Rexdale),158,36
2020-07-14,2237,Hamilton,Idlewyld Manor,Hamilton,192,0
2020-07-14,3895,Toronto,Ina Grafton Gage Home,Scarborough,128,31
2020-07-14,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2020-07-14,3895,Toronto,Isabel and Arthur Meighen Manor,Toronto,168,48
2020-07-14,3895,Toronto,Ivan Franko Home (Etobicoke),Toronto,85,0
2020-07-14,3895,Toronto,Kennedy Lodge,Scarborough,289,0
2020-07-14,2244,Middlesex-London,Kensington Village,London,78,7
2020-07-14,2246,Niagara,Kilean Lodge,Grimsby,50,0
2020-07-14,3895,Toronto,Kipling Acres,Etobicoke,337,16
2020-07-14,2270,York Region,Kristus Darzs Latvian Home,Woodbridge,100,11
2020-07-14,3895,Toronto,Labdara Lithuanian Nursing Home,Etobicoke,90,0
2020-07-14,3895,Toronto,Lakeshore Lodge,Etobicoke,150,12
2020-07-14,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-07-14,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-07-14,2265,Waterloo,Lanark Heights Long Term Care Centre,Kitchener,160,0
2020-07-14,2243,"Leeds,Grenville,Lanark",Lanark Lodge,Perth,163,0
2020-07-14,2268,Windsor-Essex,Leamington Mennonite Home Long Term Care Residence,Leamington,84,0
2020-07-14,2237,Hamilton,Macassa  Lodge,Hamilton,270,0
2020-07-14,2270,York Region,Mackenzie Health Long Term Care Facility,Richmond Hill,168,0
2020-07-14,2270,York Region,MacKenzie Place,Newmarket,93,15
2020-07-14,2251,Ottawa,Madonna Care Community,Orleans,160,46
2020-07-14,3895,Toronto,Main Street Terrace,Toronto,150,0
2020-07-14,5183,Huron Perth,Maitland Manor,Goderich,91,0
2020-07-14,2261,Sudbury,Manitoulin Lodge,Gore Bay,62,0
2020-07-14,2251,Ottawa,Manoir Marochel,Ottawa,64,9
2020-07-14,2253,Peel,Maple Grove Care Community,Brampton,160,<5
2020-07-14,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-07-14,2243,"Leeds,Grenville,Lanark",Maple View Lodge,Athens,60,0
2020-07-14,2238,Hastings Prince Edward,Maplewood,Brighton,49,0
2020-07-14,2270,York Region,Markhaven,Markham,96,17
2020-07-14,2242,Lambton,Marshall Gowland Manor,Sarnia,126,0
2020-07-14,2258,Eastern Ontario,Maxville Manor,Maxville,122,0
2020-07-14,3895,Toronto,Maynard Nursing Home,Toronto,77,0
2020-07-14,3895,Toronto,McCall Centre Long Term Care Interim Unit,Etobicoke,21,0
2020-07-14,2244,Middlesex-London,Meadow Park (London),London,126,<5
2020-07-14,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-07-14,2238,Hastings Prince Edward,Moira Place Long-Term Care Home,Tweed,128,0
2020-07-14,3895,Toronto,Mon Sheong Home for the Aged,Toronto,105,33
2020-07-14,3895,Toronto,Mon Sheong Scarborough Long Term Care Centre,Scarborough,160,0
2020-07-14,2251,Ottawa,Montfort,Ottawa,128,30
2020-07-14,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-07-14,3895,Toronto,North Park Nursing Home,North York,75,0
2020-07-14,2236,Halton,Northridge,Oakville,133,0
2020-07-14,2263,Timiskaming,Northview Nursing Home,Englehart,48,0
2020-07-14,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-07-14,3895,Toronto,Norwood Nursing Home,Toronto,60,0
2020-07-14,2230,Durham,Orchard Villa,Pickering,233,70
2020-07-14,2260,Simcoe-Muskoka,Owen Hill Care Community,Barrie,57,12
2020-07-14,2233,Grey-Bruce,Parkview Manor Health Care Centre,Chesley,34,0
2020-07-14,2265,Waterloo,Parkwood Mennonite Home,Waterloo,96,0
2020-07-14,2253,Peel,Peel Manor,Brampton,177,<5
2020-07-14,2265,Waterloo,peopleCare A.R. Goudie Kitchener,Kitchener,80,9
2020-07-14,2265,Waterloo,peopleCare Hilltop Manor Cambridge,Cambridge,185,0
2020-07-14,2244,Middlesex-London,peopleCare Oakcrossing London,London,160,0
2020-07-14,2251,Ottawa,Peter D. Clark Centre,Ottawa,216,8
2020-07-14,2258,Eastern Ontario,Pinecrest (Plantagenet),Plantagenet,60,11
2020-07-14,2235,Haliburton Kawartha Pr,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65,29
2020-07-14,2265,Waterloo,Pinehaven Nursing Home,Waterloo,84,0
2020-07-14,2261,Sudbury,Pioneer Manor,Sudbury,433,0
2020-07-14,2236,Halton,Post Inn Village,Oakville,228,0
2020-07-14,3895,Toronto,Providence Healthcare,Scarborough,288,<5
2020-07-14,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-07-14,2230,Durham,ReachView Village,Uxbridge,100,17
2020-07-14,2268,Windsor-Essex,Regency Park Long Term Care Home,Windsor,72,0
2020-07-14,2237,Hamilton,Regina Gardens,Hamilton,128,0
2020-07-14,2251,Ottawa,Residence Saint-Louis,Ottawa,198,9
2020-07-14,2270,York Region,River Glen Haven Nursing Home,Sutton West,119,36
2020-07-14,2240,Chatham-Kent,Riverview Gardens,Chatham,320,0
2020-07-14,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-07-14,3895,Toronto,Rockcliffe Care Community,Scarborough,204,0
2020-07-14,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-07-14,2246,Niagara,Royal Rose Place,Welland,96,20
2020-07-14,2266,Wellington-Dufferin-Guelph,Royal Terrace,Palmerston,67,0
2020-07-14,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-07-14,4913,South West,Secord Trails Care Community,Ingersoll,80,0
2020-07-14,3895,Toronto,Seven Oaks,Scarborough,249,41
2020-07-14,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-07-14,2266,Wellington-Dufferin-Guelph,Shelburne Long Term Care Home,Shelburne,60,18
2020-07-14,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-07-14,3895,Toronto,Sherbourne Place,Toronto,126,19
2020-07-14,2253,Peel,Sheridan Villa,Mississauga,142,<5
2020-07-14,2270,York Region,Sherwood Court Long Term Care Centre,Maple,96,0
2020-07-14,2253,Peel,Silverthorn Care Community,Mississauga,160,0
2020-07-14,2260,Simcoe-Muskoka,Simcoe Manor Home for the Aged,Beeton,126,0
2020-07-14,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-07-14,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-07-14,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-07-14,3895,Toronto,St. Clair O'Connor Community Nursing Home,East York,25,8
2020-07-14,2261,Sudbury,St. Gabriel's Villa of Sudbury,Chelmsford,128,0
2020-07-14,3895,Toronto,St. George Care Community,Toronto,238,0
2020-07-14,2255,Peterborough,St. Joseph's at Fleming,Peterborough,200,<5
2020-07-14,2258,Eastern Ontario,St. Joseph's Continuing Care Centre,Cornwall,150,0
2020-07-14,2227,Brant,St. Joseph's Lifecare Centre,Brantford,205,0
2020-07-14,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-07-14,2261,Sudbury,"St. Joseph's Villa, Sudbury",Sudbury,128,<5
2020-07-14,2251,Ottawa,St. Patrick's Home,Ottawa,288,<5
2020-07-14,2260,Simcoe-Muskoka,Stayner Care Centre,Stayner,49,0
2020-07-14,2265,Waterloo,Stirling Heights,Cambridge,110,0
2020-07-14,2243,"Leeds,Grenville,Lanark",Stoneridge Manor,Carleton Place,60,6
2020-07-14,2266,Wellington-Dufferin-Guelph,Strathcona Long Term Care,Mount Forest,87,0
2020-07-14,2242,Lambton,Sumac Lodge,Sarnia,100,0
2020-07-14,2268,Windsor-Essex,Sun Parlor Home for Senior Citizens,Leamington,206,<5
2020-07-14,2230,Durham,Sunnycrest Nursing Home,Whitby,136,0
2020-07-14,2265,Waterloo,Sunnyside Home,Kitchener,263,0
2020-07-14,2253,Peel,Tall Pines Long Term Care Centre,Brampton,160,0
2020-07-14,2227,Brant,Telfer Place,Paris,45,0
2020-07-14,2263,Timiskaming,Temiskaming Lodge,Haileybury,83,0
2020-07-14,2246,Niagara,The Henley House,St. Catharines,160,0
2020-07-14,3895,Toronto,The Jewish Home for the Aged,North York,472,<5
2020-07-14,3895,Toronto,The Kensington Gardens,Toronto,350,8
2020-07-14,2234,Haldimand-Norfolk,The Norfolk Hospital Nursing Home,Simcoe,80,0
2020-07-14,3895,Toronto,The O'Neill Centre,Toronto,162,0
2020-07-14,2268,Windsor-Essex,The Village at St. Clair,Windsor,256,0
2020-07-14,2265,Waterloo,The Village at University Gates,Waterloo,192,0
2020-07-14,2268,Windsor-Essex,The Village of Aspen Lake,Windsor,192,0
2020-07-14,2253,Peel,The Village of Erin Meadows,Mississauga,180,20
2020-07-14,3895,Toronto,The Village of Humber Heights,Etobicoke,192,23
2020-07-14,2266,Wellington-Dufferin-Guelph,The Village of Riverside Glen,Guelph,192,0
2020-07-14,2253,Peel,The Village of Sandalwood Park,Brampton,120,0
2020-07-14,2230,Durham,The Village of Taunton Mills,Whitby,120,0
2020-07-14,2237,Hamilton,The Village of Wentworth Heights,Hamilton,120,0
2020-07-14,2265,Waterloo,The Village of Winston Park,Kitchener,95,0
2020-07-14,3895,Toronto,The Wexford,Scarborough,166,0
2020-07-14,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-07-14,3895,Toronto,Thompson House,North York,136,0
2020-07-14,2230,Durham,Thorntonview,Oshawa,154,0
2020-07-14,3895,Toronto,Tony Stacey Centre for Veterans' Care,Toronto,100,0
2020-07-14,2265,Waterloo,Trinity Village Care Centre,Kitchener,150,18
2020-07-14,3895,Toronto,True Davidson Acres,Toronto,187,<5
2020-07-14,2246,Niagara,Tufford Nursing Home,St. Catharines,64,0
2020-07-14,2253,Peel,Tullamore Care Community,Brampton,159,0
2020-07-14,2265,Waterloo,Twin Oaks of Maryhill,Maryhill,31,0
2020-07-14,2270,York Region,Union Villa,Unionville,160,0
2020-07-14,3895,Toronto,Valleyview Residence,North York,174,<5
2020-07-14,3895,Toronto,Vermont Square,Toronto,130,0
2020-07-14,2270,York Region,Villa Colombo Seniors Centre (Vaughan),Vaughan,160,21
2020-07-14,2253,Peel,Villa Forum,Mississauga,160,10
2020-07-14,2270,York Region,Villa Leonardo Gambin,Woodbridge,168,12
2020-07-14,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-07-14,2242,Lambton,Vision Nursing Home,Sarnia,146,10
2020-07-14,3895,Toronto,Wellesley Central Place,Toronto,150,10
2020-07-14,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-07-14,2237,Hamilton,Wentworth Lodge,Dundas,160,0
2020-07-14,2236,Halton,West Oak Village,Oakville,133,0
2020-07-14,2246,Niagara,West Park Health Centre,St. Catharines,101,<5
2020-07-14,3895,Toronto,West Park Long Term Care Centre,Toronto,200,30
2020-07-14,2244,Middlesex-London,Westmount Gardens Long Term Care Home,London,160,0
2020-07-14,3895,Toronto,Weston Terrace Care Community,Toronto,224,34
2020-07-14,3895,Toronto,Westside,Etobicoke,242,<5
2020-07-14,2261,Sudbury,Wikwemikong Nursing Home,Wikwemikong,59,0
2020-07-14,2230,Durham,Winbourne Park,Ajax,110,0
2020-07-14,2253,Peel,Woodhall Park Care Community,Brampton,147,0
2020-07-14,2258,Eastern Ontario,Woodland Villa,Long Sault,111,0
2020-07-14,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2020-07-14,2236,Halton,Wyndham Manor Long Term Care Centre,Oakville,128,0
2020-07-14,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-07-14,2253,Peel,Yee Hong Centre - Mississauga,Mississauga,200,0
2020-07-14,3895,Toronto,Yee Hong Centre - Scarborough Finch,Scarborough,250,0
2020-07-14,3895,Toronto,Yee Hong Centre - Scarborough McNicoll,Scarborough,155,0
2020-07-15,2242,Lambton,Afton Park Place Long Term Care Community,Sarnia,128,0
2020-07-15,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-07-15,2237,Hamilton,Alexander Place,Waterdown,128,0
2020-07-15,2236,Halton,Allendale,Milton,200,0
2020-07-15,2243,"Leeds,Grenville,Lanark",Almonte Country Haven,Almonte,82,29
2020-07-15,3895,Toronto,Altamont Care Community,Scarborough,159,53
2020-07-15,2227,Brant,Anson Place Care Centre,Hagersville,61,23
2020-07-15,2237,Hamilton,Arbour Creek Long-Term Care Centre,Hamilton,129,0
2020-07-15,2266,Wellington-Dufferin-Guelph,Avalon Retirement Centre,Orangeville,137,0
2020-07-15,2268,Windsor-Essex,Banwell Gardens Care Centre,Tecumseh,142,0
2020-07-15,2230,Durham,Bay Ridges,Pickering,124,0
2020-07-15,3895,Toronto,Belmont House,Toronto,140,0
2020-07-15,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-07-15,3895,Toronto,Bendale Acres,Scarborough,302,0
2020-07-15,2236,Halton,Bennett Health Care Centre,Georgetown,66,0
2020-07-15,2268,Windsor-Essex,Berkshire Care Centre,Windsor,231,0
2020-07-15,2270,York Region,Bethany Lodge,Markham,128,<5
2020-07-15,2237,Hamilton,Blackadar Continuing Care Centre,Dundas,80,0
2020-07-15,5183,Huron Perth,Blue Water Rest Home,Zurich,65,0
2020-07-15,2257,Renfrew,Bonnechere Manor,Renfrew,180,0
2020-07-15,2260,Simcoe-Muskoka,Bradford Valley Care Community,Bradford,246,12
2020-07-15,5183,Huron Perth,Braemar Retirement Centre,Wingham,69,0
2020-07-15,2233,Grey-Bruce,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144,0
2020-07-15,2253,Peel,Burton Manor,Brampton,128,12
2020-07-15,2236,Halton,CAMA Woodlands Nursing Home,Burlington,134,0
2020-07-15,2253,Peel,Camilla Care Community,Mississauga,236,68
2020-07-15,3895,Toronto,Carefree Lodge,North York,127,0
2020-07-15,2234,Haldimand-Norfolk,Caressant Care Courtland,Courtland,55,0
2020-07-15,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-07-15,2235,Haliburton Kawartha Pr,Caressant Care Lindsay Nursing Home,Lindsay,124,0
2020-07-15,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-07-15,2251,Ottawa,Carlingview Manor,Ottawa,303,61
2020-07-15,2235,Haliburton Kawartha Pr,Case Manor Care Community,Bobcaygeon,96,0
2020-07-15,2247,North Bay-Parry Sound,Cassellholme,North Bay,240,0
