pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,numtoday,percenttoday,ratetotal,numdeathstoday,percentdeath,ratedeaths,numrecoveredtoday,percentrecover,raterecovered,numteststoday,ratetests,numactive,percentactive,rateactive,numtotal_last7,numtotal_last14,ratetotal_last7,ratetotal_last14,avgtotal_last7,avgincidence_last7,numdeaths_last7,numdeaths_last14,ratedeaths_last7,ratedeaths_last14,avgdeaths_last7,avgratedeaths_last7,numtestedtoday,ratetested
47,Saskatchewan,Saskatchewan,06-07-2021,1,48985,0,569,48985,0,920314,48110,7,0.01,4151.82,1,0.18,48.23,60,0.12,4077.66,1549,780030.24,306,0.62,25.94,162,482,13.73,0.00,23.14,1.96,1,5,0.08,0.42,0.00,0.01,0,0.00
46,Manitoba,Manitoba,06-07-2021,1,56515,0,1152,56515,0,877202,54392,35,0.06,4084.15,1,0.09,83.25,83,0.15,3930.73,1182,633924.11,971,1.72,70.17,418,1049,30.21,0.00,59.71,4.32,13,23,0.94,1.66,2.00,0.13,0,0.00
35,Ontario,Ontario,06-07-2021,1,546217,0,8965,546217,0,15904265,535110,244,0.04,3684.11,9,0.10,60.47,319,0.06,3609.20,12949,1072708.01,2142,0.39,14.45,1504,3453,10.14,0.00,214.86,1.45,68,139,0.46,0.94,10.00,0.07,0,0.00
24,Quebec,Québec,06-07-2021,1,375262,0,11218,375262,0,9900438,363339,67,0.02,4361.23,0,0.00,130.37,94,0.03,4222.67,15903,1150612.33,705,0.19,8.19,531,1167,6.17,0.00,75.86,0.88,11,23,0.13,0.27,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-07-2021,1,1400,0,7,1400,0,305109,1373,0,0.00,268.94,0,0.00,1.34,1,0.07,263.76,474,586124.76,20,1.43,3.84,15,16,2.88,0.00,2.14,0.41,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,06-07-2021,1,2336,0,46,2336,0,377220,2274,0,0.00,295.99,0,0.00,5.83,1,0.04,288.13,491,477962.56,16,0.68,2.03,7,17,0.89,0.00,1.00,0.13,1,1,0.13,0.13,0.00,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,06-07-2021,1,5861,0,92,5861,0,956920,5725,7,0.12,590.79,0,0.00,9.27,8,0.14,577.08,2413,964583.62,44,0.75,4.44,29,68,2.92,0.00,4.14,0.42,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,06-07-2021,1,208,0,0,208,0,175418,206,1,0.48,126.58,0,0.00,0.00,0,0.00,125.37,121,1067551.94,2,0.96,1.22,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,06-07-2021,1,425,0,5,425,0,9129,277,37,8.71,988.69,0,0.00,11.63,39,14.08,644.40,0,212371.47,143,33.65,332.67,93,213,216.35,0.00,13.29,30.91,1,2,2.33,4.65,0.00,0.33,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,06-07-2021,1,128,0,0,128,0,24945,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,10,548193.57,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,06-07-2021,1,657,0,4,657,0,18099,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,63,459330.51,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,06-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,06-07-2021,,1418073,0,26122,1418073,0,37086569,1386221,438,0.03,3707.76,13,0.05,68.30,762,0.05,3624.48,42784,969682.17,5730,0.40,14.98,3337,7873,8.73,0.00,476.71,1.25,106,224,0.28,0.59,15.00,0.04,0,0.00
59,British Columbia,Colombie-Britannique,07-07-2021,1,147856,0,1759,147856,0,2920217,145455,59,0.04,2835.31,0,0.00,33.73,35,0.02,2789.27,4913,559985.85,642,0.43,12.31,235,585,4.51,0.00,33.57,0.64,5,15,0.10,0.29,1.00,0.01,0,0.00
48,Alberta,Alberta,07-07-2021,1,232336,0,2307,232336,0,4706545,229284,67,0.03,5229.40,2,0.09,51.93,83,0.04,5160.71,4415,1059345.75,745,0.32,16.77,349,768,7.86,0.00,49.86,1.12,6,15,0.14,0.34,1.00,0.02,0,0.00
47,Saskatchewan,Saskatchewan,07-07-2021,1,49039,0,570,49039,0,922710,48150,54,0.11,4156.40,1,0.18,48.31,40,0.08,4081.05,2396,782061.02,319,0.65,27.04,185,502,15.68,0.00,26.43,2.24,2,5,0.17,0.42,0.00,0.02,0,0.00
46,Manitoba,Manitoba,07-07-2021,1,56581,0,1154,56581,0,878244,54442,66,0.12,4088.92,2,0.17,83.40,50,0.09,3934.34,1042,634677.13,985,1.74,71.18,414,994,29.92,0.00,59.14,4.27,14,22,1.01,1.59,2.00,0.14,0,0.00
35,Ontario,Ontario,07-07-2021,1,546411,0,8965,546411,0,15933020,535346,194,0.04,3685.42,0,0.00,60.47,236,0.04,3610.79,28755,1074647.47,2100,0.38,14.16,1514,3392,10.21,0.00,216.29,1.46,54,128,0.36,0.86,8.00,0.05,0,0.00
24,Quebec,Québec,07-07-2021,1,375365,0,11219,375365,0,9916828,363415,103,0.03,4362.43,1,0.01,130.39,76,0.02,4223.55,16390,1152517.14,731,0.19,8.50,508,1143,5.90,0.00,72.57,0.84,9,21,0.10,0.24,1.00,0.01,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-07-2021,1,1400,0,7,1400,0,305392,1375,0,0.00,268.94,0,0.00,1.34,2,0.15,264.14,283,586668.41,18,1.29,3.46,14,16,2.69,0.00,2.00,0.38,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,07-07-2021,1,2336,0,46,2336,0,377666,2279,0,0.00,295.99,0,0.00,5.83,5,0.22,288.76,446,478527.67,11,0.47,1.39,4,16,0.51,0.00,0.57,0.07,1,1,0.13,0.13,0.00,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,07-07-2021,1,5862,0,92,5862,0,960119,5731,1,0.02,590.89,0,0.00,9.27,6,0.10,577.69,3199,967808.24,39,0.67,3.93,26,69,2.62,0.00,3.71,0.37,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,07-07-2021,0,208,0,0,208,0,175684,206,0,0.00,126.58,0,0.00,0.00,0,0.00,125.37,266,1069170.75,2,0.96,1.22,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,07-07-2021,1,435,0,5,435,0,9129,287,10,2.30,1011.96,0,0.00,11.63,10,3.48,667.66,0,212371.47,143,32.87,332.67,93,215,216.35,0.00,13.29,30.91,0,2,0.00,4.65,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,07-07-2021,1,128,0,0,128,0,24995,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,50,549292.37,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,07-07-2021,1,657,0,4,657,0,18133,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,34,460193.39,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,07-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,07-07-2021,,1418627,0,26128,1418627,0,37148758,1386764,554,0.04,3709.21,6,0.02,68.32,543,0.04,3625.90,62189,971308.19,5735,0.40,14.99,3343,7702,8.74,0.00,477.57,1.25,91,209,0.24,0.55,13.00,0.03,0,0.00
59,British Columbia,Colombie-Britannique,08-07-2021,1,147915,0,1760,147915,0,2926258,145491,59,0.04,2836.44,1,0.06,33.75,36,0.02,2789.96,6041,561144.28,664,0.45,12.73,245,569,4.70,0.00,35.00,0.67,6,13,0.12,0.25,1.00,0.02,0,0.00
48,Alberta,Alberta,08-07-2021,1,232359,0,2307,232359,0,4712707,229355,23,0.01,5229.92,0,0.00,51.93,71,0.03,5162.31,6162,1060732.69,697,0.30,15.69,305,718,6.86,0.00,43.57,0.98,6,14,0.14,0.32,1.00,0.02,0,0.00
47,Saskatchewan,Saskatchewan,08-07-2021,1,49152,0,570,49152,0,924950,48167,113,0.23,4165.97,0,0.00,48.31,17,0.04,4082.49,2240,783959.57,415,0.84,35.17,291,562,24.66,0.00,41.57,3.52,2,5,0.17,0.42,0.00,0.02,0,0.00
46,Manitoba,Manitoba,08-07-2021,1,56665,0,1157,56665,0,879984,54494,84,0.15,4094.99,3,0.26,83.61,52,0.10,3938.10,1740,635934.57,1014,1.79,73.28,413,974,29.85,0.00,59.00,4.26,17,23,1.23,1.66,2.00,0.18,0,0.00
35,Ontario,Ontario,08-07-2021,1,546621,0,8969,546621,0,15959996,535577,210,0.04,3686.84,4,0.04,60.49,231,0.04,3612.35,26976,1076466.94,2075,0.38,14.00,1440,3306,9.71,0.00,205.71,1.39,39,126,0.26,0.85,6.00,0.04,0,0.00
24,Quebec,Québec,08-07-2021,1,375429,0,11229,375429,0,9934491,363484,64,0.02,4363.17,10,0.09,130.50,69,0.02,4224.35,17663,1154569.91,716,0.19,8.32,479,1111,5.57,0.00,68.43,0.80,15,27,0.17,0.31,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-07-2021,1,1400,0,7,1400,0,306018,1375,0,0.00,268.94,0,0.00,1.34,0,0.00,264.14,626,587870.98,18,1.29,3.46,14,16,2.69,0.00,2.00,0.38,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,08-07-2021,1,2336,0,46,2336,0,378273,2280,0,0.00,295.99,0,0.00,5.83,1,0.04,288.89,607,479296.78,10,0.43,1.27,4,14,0.51,0.00,0.57,0.07,1,1,0.13,0.13,0.00,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,08-07-2021,1,5864,0,92,5864,0,964043,5733,2,0.03,591.10,0,0.00,9.27,2,0.03,577.89,3924,971763.66,39,0.67,3.93,24,66,2.42,0.00,3.43,0.35,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,08-07-2021,0,208,0,0,208,0,175882,206,0,0.00,126.58,0,0.00,0.00,0,0.00,125.37,198,1070375.73,2,0.96,1.22,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,08-07-2021,1,447,0,5,447,0,9129,309,12,2.68,1039.87,0,0.00,11.63,22,7.12,718.84,0,212371.47,133,29.75,309.40,90,223,209.37,0.00,12.86,29.91,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,08-07-2021,1,128,0,0,128,0,25046,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,51,550413.15,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,08-07-2021,1,657,0,4,657,0,18153,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,20,460700.96,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,08-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,08-07-2021,,1419194,0,26146,1419194,0,37215006,1387265,567,0.04,3710.69,18,0.07,68.36,501,0.04,3627.21,66248,973040.34,5783,0.41,15.12,3306,7561,8.64,0.00,472.29,1.23,86,210,0.22,0.55,12.00,0.03,0,0.00
59,British Columbia,Colombie-Britannique,09-07-2021,1,148031,0,1760,148031,0,2933232,145594,116,0.08,2838.67,0,0.00,33.75,103,0.07,2791.94,6974,562481.63,677,0.46,12.98,326,613,6.25,0.00,46.57,0.89,4,11,0.08,0.21,1.00,0.01,0,0.00
48,Alberta,Alberta,09-07-2021,1,232411,0,2307,232411,0,4718604,229429,52,0.02,5231.09,0,0.00,51.93,74,0.03,5163.97,5897,1062059.98,675,0.29,15.19,314,689,7.07,0.00,44.86,1.01,6,12,0.14,0.27,1.00,0.02,0,0.00
47,Saskatchewan,Saskatchewan,09-07-2021,1,49198,0,571,49198,0,927494,48224,46,0.09,4169.87,1,0.18,48.40,57,0.12,4087.32,2544,786115.79,403,0.82,34.16,316,554,26.78,0.00,45.14,3.83,3,6,0.25,0.51,0.00,0.04,0,0.00
46,Manitoba,Manitoba,09-07-2021,1,56739,0,1160,56739,0,881729,54549,74,0.13,4100.33,3,0.26,83.83,55,0.10,3942.07,1745,637195.62,1030,1.82,74.43,433,966,31.29,0.00,61.86,4.47,13,25,0.94,1.81,2.00,0.13,0,0.00
35,Ontario,Ontario,09-07-2021,1,546804,0,8977,546804,0,15985853,535810,183,0.03,3688.07,8,0.09,60.55,233,0.04,3613.92,25857,1078210.94,2017,0.37,13.60,1423,3233,9.60,0.00,203.29,1.37,38,132,0.26,0.89,5.00,0.04,0,0.00
24,Quebec,Québec,09-07-2021,1,375716,0,11230,375716,0,9951111,363775,287,0.08,4366.51,1,0.01,130.51,291,0.08,4227.73,16620,1156501.46,711,0.19,8.26,697,1310,8.10,0.00,99.57,1.16,13,28,0.15,0.33,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-07-2021,1,1402,0,7,1402,0,306516,1375,2,0.14,269.33,0,0.00,1.34,0,0.00,264.14,498,588827.65,20,1.43,3.84,15,18,2.88,0.00,2.14,0.41,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,09-07-2021,1,2336,0,46,2336,0,378878,2282,0,0.00,295.99,0,0.00,5.83,2,0.09,289.14,605,480063.35,8,0.34,1.01,1,13,0.13,0.00,0.14,0.02,1,1,0.13,0.13,0.00,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,09-07-2021,1,5865,0,92,5865,0,967449,5734,1,0.02,591.20,0,0.00,9.27,1,0.02,577.99,3406,975196.94,39,0.66,3.93,23,51,2.32,0.00,3.29,0.33,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,09-07-2021,1,208,0,0,208,0,176068,207,0,0.00,126.58,0,0.00,0.00,1,0.48,125.98,186,1071507.69,1,0.48,0.61,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,09-07-2021,1,456,0,5,456,0,9129,335,9,1.97,1060.81,0,0.00,11.63,26,7.76,779.32,0,212371.47,116,25.44,269.86,99,214,230.31,0.00,14.14,32.90,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,09-07-2021,1,128,0,0,128,0,25086,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,40,551292.19,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,09-07-2021,0,657,0,4,657,0,18188,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,35,461589.22,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,09-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,09-07-2021,,1419964,0,26159,1419964,0,37279413,1388108,770,0.05,3712.70,13,0.05,68.40,843,0.06,3629.41,64407,974724.36,5697,0.40,14.90,3648,7663,9.54,0.00,521.14,1.36,78,216,0.20,0.56,11.00,0.03,0,0.00
59,British Columbia,Colombie-Britannique,10-07-2021,0,148077,0,1760,148077,0,2940073,145594,46,0.03,2839.55,0,0.00,33.75,0,0.00,2791.94,6841,563793.47,723,0.49,13.86,342,602,6.56,0.00,48.86,0.94,4,11,0.08,0.21,1.00,0.01,0,0.00
48,Alberta,Alberta,10-07-2021,0,232442,0,2307,232442,0,4725920,229429,31,0.01,5231.79,0,0.00,51.93,0,0.00,5163.97,7316,1063706.66,706,0.30,15.89,303,656,6.82,0.00,43.29,0.97,6,12,0.14,0.27,1.00,0.02,0,0.00
47,Saskatchewan,Saskatchewan,10-07-2021,1,49240,0,572,49240,0,929147,48254,42,0.09,4173.43,1,0.17,48.48,30,0.06,4089.86,1653,787516.82,414,0.84,35.09,309,534,26.19,0.00,44.14,3.74,4,6,0.34,0.51,1.00,0.05,0,0.00
46,Manitoba,Manitoba,10-07-2021,1,56826,0,1160,56826,0,884033,54615,87,0.15,4106.62,0,0.00,83.83,66,0.12,3946.84,2304,638860.64,1051,1.85,75.95,473,948,34.18,0.00,67.57,4.88,12,22,0.87,1.59,2.00,0.12,0,0.00
35,Ontario,Ontario,10-07-2021,1,546983,0,8985,546983,0,16011954,536028,179,0.03,3689.28,8,0.09,60.60,218,0.04,3615.39,26101,1079971.40,1970,0.36,13.29,1393,3066,9.40,0.00,199.00,1.34,38,127,0.26,0.86,5.00,0.04,0,0.00
24,Quebec,Québec,10-07-2021,0,375716,0,11230,375716,0,9951111,363775,0,0.00,4366.51,0,0.00,130.51,0,0.00,4227.73,0,1156501.46,711,0.19,8.26,697,1310,8.10,0.00,99.57,1.16,13,28,0.15,0.33,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-07-2021,0,1402,0,7,1402,0,307102,1376,0,0.00,269.33,0,0.00,1.34,1,0.07,264.33,586,589953.38,19,1.36,3.65,15,18,2.88,0.00,2.14,0.41,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,10-07-2021,1,2336,0,46,2336,0,379680,2283,0,0.00,295.99,0,0.00,5.83,1,0.04,289.27,802,481079.54,7,0.30,0.89,1,12,0.13,0.00,0.14,0.02,1,1,0.13,0.13,0.00,0.02,0,0.00
12,Nova Scotia,Nouvelle-Écosse,10-07-2021,1,5866,0,92,5866,0,970261,5735,1,0.02,591.30,0,0.00,9.27,1,0.02,578.09,2812,978031.46,39,0.66,3.93,16,41,1.61,0.00,2.29,0.23,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,10-07-2021,0,208,0,0,208,0,176248,207,0,0.00,126.58,0,0.00,0.00,0,0.00,125.98,180,1072603.12,1,0.48,0.61,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,10-07-2021,0,461,0,5,461,0,9129,348,5,1.08,1072.44,0,0.00,11.63,13,3.74,809.57,0,212371.47,108,23.43,251.24,73,197,169.82,0.00,10.43,24.26,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,10-07-2021,0,128,0,0,128,0,25113,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,27,551885.55,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,10-07-2021,0,657,0,4,657,0,18229,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,41,462629.75,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,10-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,10-07-2021,,1420355,0,26168,1420355,0,37328076,1388438,391,0.03,3713.72,9,0.03,68.42,330,0.02,3630.27,48663,975996.72,5749,0.40,15.03,3623,7386,9.47,0.00,517.57,1.35,78,208,0.20,0.54,11.00,0.03,0,0.00
59,British Columbia,Colombie-Britannique,11-07-2021,0,148124,0,1760,148124,0,2940073,145594,47,0.03,2840.45,0,0.00,33.75,0,0.00,2791.94,0,563793.47,770,0.52,14.77,352,613,6.75,0.00,50.29,0.96,4,11,0.08,0.21,1.00,0.01,0,0.00
48,Alberta,Alberta,11-07-2021,0,232471,0,2307,232471,0,4725920,229429,29,0.01,5232.44,0,0.00,51.93,0,0.00,5163.97,0,1063706.66,735,0.32,16.54,279,652,6.28,0.00,39.86,0.90,6,10,0.14,0.23,1.00,0.02,0,0.00
47,Saskatchewan,Saskatchewan,11-07-2021,1,49260,0,573,49260,0,930010,48288,20,0.04,4175.13,1,0.17,48.57,34,0.07,4092.74,863,788248.28,399,0.81,33.82,302,506,25.60,0.00,43.14,3.66,5,7,0.42,0.59,1.00,0.06,0,0.00
46,Manitoba,Manitoba,11-07-2021,1,56889,0,1161,56889,0,884033,54655,63,0.11,4111.17,1,0.09,83.90,40,0.07,3949.73,0,638860.64,1073,1.89,77.54,472,914,34.11,0.00,67.43,4.87,11,22,0.79,1.59,2.00,0.11,0,0.00
35,Ontario,Ontario,11-07-2021,1,547149,0,8991,547149,0,16011954,536306,166,0.03,3690.40,6,0.07,60.64,278,0.05,3617.27,0,1079971.40,1852,0.34,12.49,1346,2945,9.08,0.00,192.29,1.30,35,121,0.24,0.82,5.00,0.03,0,0.00
24,Quebec,Québec,11-07-2021,0,375863,0,11231,375863,0,9951111,363775,147,0.04,4368.22,1,0.01,130.52,0,0.00,4227.73,0,1156501.46,857,0.23,9.96,717,1457,8.33,0.00,102.43,1.19,14,29,0.16,0.34,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-07-2021,0,1402,0,7,1402,0,307102,1376,0,0.00,269.33,0,0.00,1.34,0,0.00,264.33,0,589953.38,19,1.36,3.65,15,18,2.88,0.00,2.14,0.41,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,11-07-2021,1,2336,0,46,2336,0,380309,2283,0,0.00,295.99,0,0.00,5.83,0,0.00,289.27,629,481876.52,7,0.30,0.89,1,11,0.13,0.00,0.14,0.02,0,1,0.00,0.13,0.00,0.00,0,0.00
12,Nova Scotia,Nouvelle-Écosse,11-07-2021,1,5869,0,92,5869,0,973508,5742,3,0.05,591.60,0,0.00,9.27,7,0.12,578.80,3247,981304.46,35,0.60,3.53,16,41,1.61,0.00,2.29,0.23,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,11-07-2021,0,208,0,0,208,0,176248,207,0,0.00,126.58,0,0.00,0.00,0,0.00,125.98,0,1072603.12,1,0.48,0.61,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,11-07-2021,0,461,0,5,461,0,9129,348,0,0.00,1072.44,0,0.00,11.63,0,0.00,809.57,0,212371.47,108,23.43,251.24,73,197,169.82,0.00,10.43,24.26,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,11-07-2021,0,128,0,0,128,0,25113,128,0,0.00,281.29,0,0.00,0.00,0,0.00,281.29,0,551885.55,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
62,Nunavut,Nunavut,11-07-2021,0,657,0,4,657,0,18229,653,0,0.00,1667.39,0,0.00,10.15,0,0.00,1657.23,0,462629.75,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,11-07-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,11-07-2021,,1420830,0,26177,1420830,0,37332815,1388797,475,0.03,3714.97,9,0.03,68.44,359,0.03,3631.21,4739,976120.63,5856,0.41,15.31,3574,7356,9.34,0.00,510.57,1.33,75,202,0.20,0.53,11.00,0.03,0,0.00
59,British Columbia,Colombie-Britannique,12-07-2021,1,148154,0,1760,148154,0,2954014,145722,30,0.02,2841.03,0,0.00,33.75,128,0.09,2794.39,13941,566466.82,672,0.45,12.89,364,605,6.98,0.00,52.00,1.00,1,6,0.02,0.12,0.00,0.00,0,0.00
48,Alberta,Alberta,12-07-2021,1,232501,0,2307,232501,0,4737783,229570,30,0.01,5233.12,0,0.00,51.93,141,0.06,5167.14,11863,1066376.78,624,0.27,14.04,265,651,5.96,0.00,37.86,0.85,4,8,0.09,0.18,1.00,0.01,0,0.00
47,Saskatchewan,Saskatchewan,12-07-2021,1,49277,0,573,49277,0,930932,48309,17,0.03,4176.57,0,0.00,48.57,21,0.04,4094.52,922,789029.74,395,0.80,33.48,299,506,25.34,0.00,42.71,3.62,5,7,0.42,0.59,1.00,0.06,0,0.00
46,Manitoba,Manitoba,12-07-2021,1,56918,0,1162,56918,0,886844,54733,29,0.05,4113.27,1,0.09,83.97,78,0.14,3955.37,2811,640892.06,1023,1.80,73.93,438,882,31.65,0.00,62.57,4.52,11,23,0.79,1.66,2.00,0.11,0,0.00
35,Ontario,Ontario,12-07-2021,1,547263,0,8989,547263,0,16055300,536402,114,0.02,3691.17,-2,-0.02,60.63,96,0.02,3617.91,43346,1082894.99,1872,0.34,12.63,1290,2849,8.70,0.00,184.29,1.24,33,116,0.22,0.78,5.00,0.03,0,0.00
24,Quebec,Québec,12-07-2021,1,375915,0,11231,375915,0,9995214,364033,52,0.01,4368.82,0,0.00,130.52,258,0.07,4230.73,44103,1161627.03,651,0.17,7.57,720,1255,8.37,0.00,102.86,1.20,13,28,0.15,0.33,2.00,0.02,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-07-2021,0,1402,0,7,1402,0,307860,1376,0,0.00,269.33,0,0.00,1.34,0,0.00,264.33,758,591409.52,19,1.36,3.65,2,17,0.38,0.00,0.29,0.05,0,0,0.00,0.00,0.00,0.00,0,0.00
13,New Brunswick,Nouveau-Brunswick,12-07-2021,1,2336,0,46,2336,0,380879,2284,0,0.00,295.99,0,0.00,5.83,1,0.04,289.40,570,482598.75,6,0.26,0.76,0,10,0.00,0.00,0.00,0.00,0,1,0.00,0.13,0.00,0.00,0,0.00
12,Nova Scotia,Nouvelle-Écosse,12-07-2021,1,5869,0,92,5869,0,976017,5742,0,0.00,591.60,0,0.00,9.27,0,0.00,578.80,2509,983833.56,35,0.60,3.53,15,38,1.51,0.00,2.14,0.22,0,0,0.00,0.00,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,12-07-2021,0,208,0,0,208,0,176573,207,0,0.00,126.58,0,0.00,0.00,0,0.00,125.98,325,1074581.00,1,0.48,0.61,1,2,0.61,0.00,0.14,0.09,0,0,0.00,0.00,0.00,0.00,0,0.00
